Year,Month,Day,Hour,air_temp,dni,ghi,PeriodEnd.UTC,PeriodEnd.NZ
2023,4,7,19,20,0,0,2023-04-07T07:00:00Z,2023-04-07T07:00:00Z
2023,4,7,20,19,0,0,2023-04-07T08:00:00Z,2023-04-07T08:00:00Z
2023,4,7,21,18,0,0,2023-04-07T09:00:00Z,2023-04-07T09:00:00Z
2023,4,7,22,17,0,0,2023-04-07T10:00:00Z,2023-04-07T10:00:00Z
2023,4,7,23,17,0,0,2023-04-07T11:00:00Z,2023-04-07T11:00:00Z
2023,4,8,0,16,0,0,2023-04-07T12:00:00Z,2023-04-07T12:00:00Z
2023,4,8,1,16,0,0,2023-04-07T13:00:00Z,2023-04-07T13:00:00Z
2023,4,8,2,15,0,0,2023-04-07T14:00:00Z,2023-04-07T14:00:00Z
2023,4,8,3,15,0,0,2023-04-07T15:00:00Z,2023-04-07T15:00:00Z
2023,4,8,4,14,0,0,2023-04-07T16:00:00Z,2023-04-07T16:00:00Z
2023,4,8,5,14,0,0,2023-04-07T17:00:00Z,2023-04-07T17:00:00Z
2023,4,8,6,14,0,0,2023-04-07T18:00:00Z,2023-04-07T18:00:00Z
2023,4,8,7,14,13,4,2023-04-07T19:00:00Z,2023-04-07T19:00:00Z
2023,4,8,8,14,21,79,2023-04-07T20:00:00Z,2023-04-07T20:00:00Z
2023,4,8,9,15,124,219,2023-04-07T21:00:00Z,2023-04-07T21:00:00Z
2023,4,8,10,16,801,488,2023-04-07T22:00:00Z,2023-04-07T22:00:00Z
2023,4,8,11,17,926,643,2023-04-07T23:00:00Z,2023-04-07T23:00:00Z
2023,4,8,12,18,949,731,2023-04-08T00:00:00Z,2023-04-08T00:00:00Z
2023,4,8,13,19,950,755,2023-04-08T01:00:00Z,2023-04-08T01:00:00Z
2023,4,8,14,19,944,717,2023-04-08T02:00:00Z,2023-04-08T02:00:00Z
2023,4,8,15,20,915,617,2023-04-08T03:00:00Z,2023-04-08T03:00:00Z
2023,4,8,16,20,850,465,2023-04-08T04:00:00Z,2023-04-08T04:00:00Z
2023,4,8,17,19,730,277,2023-04-08T05:00:00Z,2023-04-08T05:00:00Z
2023,4,8,18,18,352,82,2023-04-08T06:00:00Z,2023-04-08T06:00:00Z
2023,4,8,19,17,0,0,2023-04-08T07:00:00Z,2023-04-08T07:00:00Z
2023,4,8,20,16,0,0,2023-04-08T08:00:00Z,2023-04-08T08:00:00Z
2023,4,8,21,16,0,0,2023-04-08T09:00:00Z,2023-04-08T09:00:00Z
2023,4,8,22,15,0,0,2023-04-08T10:00:00Z,2023-04-08T10:00:00Z
2023,4,8,23,15,0,0,2023-04-08T11:00:00Z,2023-04-08T11:00:00Z
2023,4,9,0,14,0,0,2023-04-08T12:00:00Z,2023-04-08T12:00:00Z
2023,4,9,1,14,0,0,2023-04-08T13:00:00Z,2023-04-08T13:00:00Z
2023,4,9,2,14,0,0,2023-04-08T14:00:00Z,2023-04-08T14:00:00Z
2023,4,9,3,14,0,0,2023-04-08T15:00:00Z,2023-04-08T15:00:00Z
2023,4,9,4,13,0,0,2023-04-08T16:00:00Z,2023-04-08T16:00:00Z
2023,4,9,5,13,0,0,2023-04-08T17:00:00Z,2023-04-08T17:00:00Z
2023,4,9,6,14,0,0,2023-04-08T18:00:00Z,2023-04-08T18:00:00Z
2023,4,9,7,14,2,3,2023-04-08T19:00:00Z,2023-04-08T19:00:00Z
2023,4,9,8,15,210,98,2023-04-08T20:00:00Z,2023-04-08T20:00:00Z
2023,4,9,9,16,297,241,2023-04-08T21:00:00Z,2023-04-08T21:00:00Z
2023,4,9,10,18,144,305,2023-04-08T22:00:00Z,2023-04-08T22:00:00Z
2023,4,9,11,19,65,344,2023-04-08T23:00:00Z,2023-04-08T23:00:00Z
2023,4,9,12,20,243,491,2023-04-09T00:00:00Z,2023-04-09T00:00:00Z
2023,4,9,13,20,0,326,2023-04-09T01:00:00Z,2023-04-09T01:00:00Z
2023,4,9,14,19,0,268,2023-04-09T02:00:00Z,2023-04-09T02:00:00Z
2023,4,9,15,19,0,153,2023-04-09T03:00:00Z,2023-04-09T03:00:00Z
2023,4,9,16,19,0,99,2023-04-09T04:00:00Z,2023-04-09T04:00:00Z
2023,4,9,17,20,0,72,2023-04-09T05:00:00Z,2023-04-09T05:00:00Z
2023,4,9,18,20,0,25,2023-04-09T06:00:00Z,2023-04-09T06:00:00Z
2023,4,9,19,20,0,0,2023-04-09T07:00:00Z,2023-04-09T07:00:00Z
2023,4,9,20,20,0,0,2023-04-09T08:00:00Z,2023-04-09T08:00:00Z
2023,4,9,21,19,0,0,2023-04-09T09:00:00Z,2023-04-09T09:00:00Z
2023,4,9,22,19,0,0,2023-04-09T10:00:00Z,2023-04-09T10:00:00Z
2023,4,9,23,18,0,0,2023-04-09T11:00:00Z,2023-04-09T11:00:00Z
2023,4,10,0,18,0,0,2023-04-09T12:00:00Z,2023-04-09T12:00:00Z
2023,4,10,1,18,0,0,2023-04-09T13:00:00Z,2023-04-09T13:00:00Z
2023,4,10,2,18,0,0,2023-04-09T14:00:00Z,2023-04-09T14:00:00Z
2023,4,10,3,18,0,0,2023-04-09T15:00:00Z,2023-04-09T15:00:00Z
2023,4,10,4,18,0,0,2023-04-09T16:00:00Z,2023-04-09T16:00:00Z
2023,4,10,5,17,0,0,2023-04-09T17:00:00Z,2023-04-09T17:00:00Z
2023,4,10,6,17,0,0,2023-04-09T18:00:00Z,2023-04-09T18:00:00Z
2023,4,10,7,17,10,3,2023-04-09T19:00:00Z,2023-04-09T19:00:00Z
2023,4,10,8,17,453,112,2023-04-09T20:00:00Z,2023-04-09T20:00:00Z
2023,4,10,9,19,718,303,2023-04-09T21:00:00Z,2023-04-09T21:00:00Z
2023,4,10,10,20,824,479,2023-04-09T22:00:00Z,2023-04-09T22:00:00Z
2023,4,10,11,21,873,615,2023-04-09T23:00:00Z,2023-04-09T23:00:00Z
2023,4,10,12,22,357,512,2023-04-10T00:00:00Z,2023-04-10T00:00:00Z
2023,4,10,13,22,120,412,2023-04-10T01:00:00Z,2023-04-10T01:00:00Z
2023,4,10,14,21,0,188,2023-04-10T02:00:00Z,2023-04-10T02:00:00Z
2023,4,10,15,21,0,281,2023-04-10T03:00:00Z,2023-04-10T03:00:00Z
2023,4,10,16,21,127,298,2023-04-10T04:00:00Z,2023-04-10T04:00:00Z
2023,4,10,17,21,398,223,2023-04-10T05:00:00Z,2023-04-10T05:00:00Z
2023,4,10,18,21,5,28,2023-04-10T06:00:00Z,2023-04-10T06:00:00Z
2023,4,10,19,20,0,0,2023-04-10T07:00:00Z,2023-04-10T07:00:00Z
2023,4,10,20,19,0,0,2023-04-10T08:00:00Z,2023-04-10T08:00:00Z
2023,4,10,21,19,0,0,2023-04-10T09:00:00Z,2023-04-10T09:00:00Z
2023,4,10,22,18,0,0,2023-04-10T10:00:00Z,2023-04-10T10:00:00Z
2023,4,10,23,18,0,0,2023-04-10T11:00:00Z,2023-04-10T11:00:00Z
2023,4,11,0,18,0,0,2023-04-10T12:00:00Z,2023-04-10T12:00:00Z
2023,4,11,1,18,0,0,2023-04-10T13:00:00Z,2023-04-10T13:00:00Z
2023,4,11,2,17,0,0,2023-04-10T14:00:00Z,2023-04-10T14:00:00Z
2023,4,11,3,17,0,0,2023-04-10T15:00:00Z,2023-04-10T15:00:00Z
2023,4,11,4,17,0,0,2023-04-10T16:00:00Z,2023-04-10T16:00:00Z
2023,4,11,5,17,0,0,2023-04-10T17:00:00Z,2023-04-10T17:00:00Z
2023,4,11,6,16,0,0,2023-04-10T18:00:00Z,2023-04-10T18:00:00Z
2023,4,11,7,16,1,2,2023-04-10T19:00:00Z,2023-04-10T19:00:00Z
2023,4,11,8,16,205,94,2023-04-10T20:00:00Z,2023-04-10T20:00:00Z
2023,4,11,9,17,713,297,2023-04-10T21:00:00Z,2023-04-10T21:00:00Z
2023,4,11,10,19,813,472,2023-04-10T22:00:00Z,2023-04-10T22:00:00Z
2023,4,11,11,20,569,531,2023-04-10T23:00:00Z,2023-04-10T23:00:00Z
2023,4,11,12,21,487,555,2023-04-11T00:00:00Z,2023-04-11T00:00:00Z
2023,4,11,13,21,748,676,2023-04-11T01:00:00Z,2023-04-11T01:00:00Z
2023,4,11,14,21,212,431,2023-04-11T02:00:00Z,2023-04-11T02:00:00Z
2023,4,11,15,21,127,304,2023-04-11T03:00:00Z,2023-04-11T03:00:00Z
2023,4,11,16,20,76,135,2023-04-11T04:00:00Z,2023-04-11T04:00:00Z
2023,4,11,17,20,153,146,2023-04-11T05:00:00Z,2023-04-11T05:00:00Z
2023,4,11,18,19,0,10,2023-04-11T06:00:00Z,2023-04-11T06:00:00Z
2023,4,11,19,19,0,0,2023-04-11T07:00:00Z,2023-04-11T07:00:00Z
2023,4,11,20,18,0,0,2023-04-11T08:00:00Z,2023-04-11T08:00:00Z
2023,4,11,21,18,0,0,2023-04-11T09:00:00Z,2023-04-11T09:00:00Z
2023,4,11,22,18,0,0,2023-04-11T10:00:00Z,2023-04-11T10:00:00Z
2023,4,11,23,18,0,0,2023-04-11T11:00:00Z,2023-04-11T11:00:00Z
2023,4,12,0,17,0,0,2023-04-11T12:00:00Z,2023-04-11T12:00:00Z
2023,4,12,1,17,0,0,2023-04-11T13:00:00Z,2023-04-11T13:00:00Z
2023,4,12,2,17,0,0,2023-04-11T14:00:00Z,2023-04-11T14:00:00Z
2023,4,12,3,17,0,0,2023-04-11T15:00:00Z,2023-04-11T15:00:00Z
2023,4,12,4,17,0,0,2023-04-11T16:00:00Z,2023-04-11T16:00:00Z
2023,4,12,5,16,0,0,2023-04-11T17:00:00Z,2023-04-11T17:00:00Z
2023,4,12,6,16,0,0,2023-04-11T18:00:00Z,2023-04-11T18:00:00Z
2023,4,12,7,16,0,2,2023-04-11T19:00:00Z,2023-04-11T19:00:00Z
2023,4,12,8,16,20,47,2023-04-11T20:00:00Z,2023-04-11T20:00:00Z
2023,4,12,9,18,4,126,2023-04-11T21:00:00Z,2023-04-11T21:00:00Z
2023,4,12,10,18,7,229,2023-04-11T22:00:00Z,2023-04-11T22:00:00Z
2023,4,12,11,19,35,231,2023-04-11T23:00:00Z,2023-04-11T23:00:00Z
2023,4,12,12,19,27,221,2023-04-12T00:00:00Z,2023-04-12T00:00:00Z
2023,4,12,13,20,0,320,2023-04-12T01:00:00Z,2023-04-12T01:00:00Z
2023,4,12,14,20,0,183,2023-04-12T02:00:00Z,2023-04-12T02:00:00Z
2023,4,12,15,20,5,252,2023-04-12T03:00:00Z,2023-04-12T03:00:00Z
2023,4,12,16,19,32,250,2023-04-12T04:00:00Z,2023-04-12T04:00:00Z
2023,4,12,17,20,536,230,2023-04-12T05:00:00Z,2023-04-12T05:00:00Z
2023,4,12,18,19,48,43,2023-04-12T06:00:00Z,2023-04-12T06:00:00Z
2023,4,12,19,19,0,0,2023-04-12T07:00:00Z,2023-04-12T07:00:00Z
2023,4,12,20,18,0,0,2023-04-12T08:00:00Z,2023-04-12T08:00:00Z
2023,4,12,21,18,0,0,2023-04-12T09:00:00Z,2023-04-12T09:00:00Z
2023,4,12,22,17,0,0,2023-04-12T10:00:00Z,2023-04-12T10:00:00Z
2023,4,12,23,17,0,0,2023-04-12T11:00:00Z,2023-04-12T11:00:00Z
2023,4,13,0,16,0,0,2023-04-12T12:00:00Z,2023-04-12T12:00:00Z
2023,4,13,1,16,0,0,2023-04-12T13:00:00Z,2023-04-12T13:00:00Z
2023,4,13,2,16,0,0,2023-04-12T14:00:00Z,2023-04-12T14:00:00Z
2023,4,13,3,16,0,0,2023-04-12T15:00:00Z,2023-04-12T15:00:00Z
2023,4,13,4,16,0,0,2023-04-12T16:00:00Z,2023-04-12T16:00:00Z
2023,4,13,5,16,0,0,2023-04-12T17:00:00Z,2023-04-12T17:00:00Z
2023,4,13,6,16,0,0,2023-04-12T18:00:00Z,2023-04-12T18:00:00Z
2023,4,13,7,16,2,2,2023-04-12T19:00:00Z,2023-04-12T19:00:00Z
2023,4,13,8,16,26,62,2023-04-12T20:00:00Z,2023-04-12T20:00:00Z
2023,4,13,9,17,341,239,2023-04-12T21:00:00Z,2023-04-12T21:00:00Z
2023,4,13,10,18,620,425,2023-04-12T22:00:00Z,2023-04-12T22:00:00Z
2023,4,13,11,19,528,513,2023-04-12T23:00:00Z,2023-04-12T23:00:00Z
2023,4,13,12,20,736,638,2023-04-13T00:00:00Z,2023-04-13T00:00:00Z
2023,4,13,13,20,524,597,2023-04-13T01:00:00Z,2023-04-13T01:00:00Z
2023,4,13,14,20,472,551,2023-04-13T02:00:00Z,2023-04-13T02:00:00Z
2023,4,13,15,20,708,531,2023-04-13T03:00:00Z,2023-04-13T03:00:00Z
2023,4,13,16,21,649,397,2023-04-13T04:00:00Z,2023-04-13T04:00:00Z
2023,4,13,17,20,392,211,2023-04-13T05:00:00Z,2023-04-13T05:00:00Z
2023,4,13,18,19,0,31,2023-04-13T06:00:00Z,2023-04-13T06:00:00Z
2023,4,13,19,18,0,0,2023-04-13T07:00:00Z,2023-04-13T07:00:00Z
2023,4,13,20,18,0,0,2023-04-13T08:00:00Z,2023-04-13T08:00:00Z
2023,4,13,21,17,0,0,2023-04-13T09:00:00Z,2023-04-13T09:00:00Z
2023,4,13,22,17,0,0,2023-04-13T10:00:00Z,2023-04-13T10:00:00Z
2023,4,13,23,17,0,0,2023-04-13T11:00:00Z,2023-04-13T11:00:00Z
2023,4,14,0,18,0,0,2023-04-13T12:00:00Z,2023-04-13T12:00:00Z
2023,4,14,1,18,0,0,2023-04-13T13:00:00Z,2023-04-13T13:00:00Z
2023,4,14,2,18,0,0,2023-04-13T14:00:00Z,2023-04-13T14:00:00Z
2023,4,14,3,18,0,0,2023-04-13T15:00:00Z,2023-04-13T15:00:00Z
2023,4,14,4,18,0,0,2023-04-13T16:00:00Z,2023-04-13T16:00:00Z
2023,4,14,5,18,0,0,2023-04-13T17:00:00Z,2023-04-13T17:00:00Z
2023,4,14,6,18,0,0,2023-04-13T18:00:00Z,2023-04-13T18:00:00Z
2023,4,14,7,18,0,1,2023-04-13T19:00:00Z,2023-04-13T19:00:00Z
2023,4,14,8,18,38,62,2023-04-13T20:00:00Z,2023-04-13T20:00:00Z
2023,4,14,9,18,456,252,2023-04-13T21:00:00Z,2023-04-13T21:00:00Z
2023,4,14,10,19,799,453,2023-04-13T22:00:00Z,2023-04-13T22:00:00Z
2023,4,14,11,20,838,584,2023-04-13T23:00:00Z,2023-04-13T23:00:00Z
2023,4,14,12,20,614,597,2023-04-14T00:00:00Z,2023-04-14T00:00:00Z
2023,4,14,13,20,405,556,2023-04-14T01:00:00Z,2023-04-14T01:00:00Z
2023,4,14,14,20,444,533,2023-04-14T02:00:00Z,2023-04-14T02:00:00Z
2023,4,14,15,20,287,419,2023-04-14T03:00:00Z,2023-04-14T03:00:00Z
2023,4,14,16,20,52,246,2023-04-14T04:00:00Z,2023-04-14T04:00:00Z
2023,4,14,17,20,0,97,2023-04-14T05:00:00Z,2023-04-14T05:00:00Z
2023,4,14,18,19,1,15,2023-04-14T06:00:00Z,2023-04-14T06:00:00Z
2023,4,14,19,19,0,0,2023-04-14T07:00:00Z,2023-04-14T07:00:00Z
2023,4,14,20,19,0,0,2023-04-14T08:00:00Z,2023-04-14T08:00:00Z
2023,4,14,21,18,0,0,2023-04-14T09:00:00Z,2023-04-14T09:00:00Z
2023,4,14,22,18,0,0,2023-04-14T10:00:00Z,2023-04-14T10:00:00Z
2023,4,14,23,18,0,0,2023-04-14T11:00:00Z,2023-04-14T11:00:00Z
2023,4,15,0,18,0,0,2023-04-14T12:00:00Z,2023-04-14T12:00:00Z
2023,4,15,1,18,0,0,2023-04-14T13:00:00Z,2023-04-14T13:00:00Z
2023,4,15,2,18,0,0,2023-04-14T14:00:00Z,2023-04-14T14:00:00Z
2023,4,15,3,17,0,0,2023-04-14T15:00:00Z,2023-04-14T15:00:00Z
2023,4,15,4,17,0,0,2023-04-14T16:00:00Z,2023-04-14T16:00:00Z
2023,4,15,5,17,0,0,2023-04-14T17:00:00Z,2023-04-14T17:00:00Z
2023,4,15,6,17,0,0,2023-04-14T18:00:00Z,2023-04-14T18:00:00Z
2023,4,15,7,17,0,1,2023-04-14T19:00:00Z,2023-04-14T19:00:00Z
2023,4,15,8,17,0,45,2023-04-14T20:00:00Z,2023-04-14T20:00:00Z
2023,4,15,9,17,0,120,2023-04-14T21:00:00Z,2023-04-14T21:00:00Z
2023,4,15,10,18,0,182,2023-04-14T22:00:00Z,2023-04-14T22:00:00Z
2023,4,15,11,18,0,266,2023-04-14T23:00:00Z,2023-04-14T23:00:00Z
2023,4,15,12,19,0,285,2023-04-15T00:00:00Z,2023-04-15T00:00:00Z
2023,4,15,13,19,0,294,2023-04-15T01:00:00Z,2023-04-15T01:00:00Z
2023,4,15,14,19,0,257,2023-04-15T02:00:00Z,2023-04-15T02:00:00Z
2023,4,15,15,19,0,204,2023-04-15T03:00:00Z,2023-04-15T03:00:00Z
2023,4,15,16,19,0,163,2023-04-15T04:00:00Z,2023-04-15T04:00:00Z
2023,4,15,17,18,0,85,2023-04-15T05:00:00Z,2023-04-15T05:00:00Z
2023,4,15,18,18,0,17,2023-04-15T06:00:00Z,2023-04-15T06:00:00Z
2023,4,15,19,18,0,0,2023-04-15T07:00:00Z,2023-04-15T07:00:00Z
2023,4,15,20,18,0,0,2023-04-15T08:00:00Z,2023-04-15T08:00:00Z
2023,4,15,21,18,0,0,2023-04-15T09:00:00Z,2023-04-15T09:00:00Z
2023,4,15,22,18,0,0,2023-04-15T10:00:00Z,2023-04-15T10:00:00Z
2023,4,15,23,18,0,0,2023-04-15T11:00:00Z,2023-04-15T11:00:00Z
2023,4,16,0,18,0,0,2023-04-15T12:00:00Z,2023-04-15T12:00:00Z
2023,4,16,1,18,0,0,2023-04-15T13:00:00Z,2023-04-15T13:00:00Z
2023,4,16,2,18,0,0,2023-04-15T14:00:00Z,2023-04-15T14:00:00Z
2023,4,16,3,18,0,0,2023-04-15T15:00:00Z,2023-04-15T15:00:00Z
2023,4,16,4,18,0,0,2023-04-15T16:00:00Z,2023-04-15T16:00:00Z
2023,4,16,5,18,0,0,2023-04-15T17:00:00Z,2023-04-15T17:00:00Z
2023,4,16,6,18,0,0,2023-04-15T18:00:00Z,2023-04-15T18:00:00Z
2023,4,16,7,18,0,1,2023-04-15T19:00:00Z,2023-04-15T19:00:00Z
2023,4,16,8,18,0,37,2023-04-15T20:00:00Z,2023-04-15T20:00:00Z
2023,4,16,9,18,0,123,2023-04-15T21:00:00Z,2023-04-15T21:00:00Z
2023,4,16,10,19,0,234,2023-04-15T22:00:00Z,2023-04-15T22:00:00Z
2023,4,16,11,19,20,348,2023-04-15T23:00:00Z,2023-04-15T23:00:00Z
2023,4,16,12,20,5,383,2023-04-16T00:00:00Z,2023-04-16T00:00:00Z
2023,4,16,13,20,87,442,2023-04-16T01:00:00Z,2023-04-16T01:00:00Z
2023,4,16,14,20,30,390,2023-04-16T02:00:00Z,2023-04-16T02:00:00Z
2023,4,16,15,20,12,303,2023-04-16T03:00:00Z,2023-04-16T03:00:00Z
2023,4,16,16,19,0,234,2023-04-16T04:00:00Z,2023-04-16T04:00:00Z
2023,4,16,17,19,0,112,2023-04-16T05:00:00Z,2023-04-16T05:00:00Z
2023,4,16,18,18,0,19,2023-04-16T06:00:00Z,2023-04-16T06:00:00Z
2023,4,16,19,18,0,0,2023-04-16T07:00:00Z,2023-04-16T07:00:00Z
2023,4,16,20,18,0,0,2023-04-16T08:00:00Z,2023-04-16T08:00:00Z
2023,4,16,21,18,0,0,2023-04-16T09:00:00Z,2023-04-16T09:00:00Z
2023,4,16,22,18,0,0,2023-04-16T10:00:00Z,2023-04-16T10:00:00Z
2023,4,16,23,18,0,0,2023-04-16T11:00:00Z,2023-04-16T11:00:00Z
2023,4,17,0,18,0,0,2023-04-16T12:00:00Z,2023-04-16T12:00:00Z
2023,4,17,1,18,0,0,2023-04-16T13:00:00Z,2023-04-16T13:00:00Z
2023,4,17,2,18,0,0,2023-04-16T14:00:00Z,2023-04-16T14:00:00Z
2023,4,17,3,18,0,0,2023-04-16T15:00:00Z,2023-04-16T15:00:00Z
2023,4,17,4,18,0,0,2023-04-16T16:00:00Z,2023-04-16T16:00:00Z
2023,4,17,5,18,0,0,2023-04-16T17:00:00Z,2023-04-16T17:00:00Z
2023,4,17,6,18,0,0,2023-04-16T18:00:00Z,2023-04-16T18:00:00Z
2023,4,17,7,18,0,1,2023-04-16T19:00:00Z,2023-04-16T19:00:00Z
2023,4,17,8,18,236,83,2023-04-16T20:00:00Z,2023-04-16T20:00:00Z
2023,4,17,9,18,687,277,2023-04-16T21:00:00Z,2023-04-16T21:00:00Z
2023,4,17,10,19,788,449,2023-04-16T22:00:00Z,2023-04-16T22:00:00Z
2023,4,17,11,20,664,540,2023-04-16T23:00:00Z,2023-04-16T23:00:00Z
2023,4,17,12,20,654,606,2023-04-17T00:00:00Z,2023-04-17T00:00:00Z
2023,4,17,13,20,471,577,2023-04-17T01:00:00Z,2023-04-17T01:00:00Z
2023,4,17,14,20,299,486,2023-04-17T02:00:00Z,2023-04-17T02:00:00Z
2023,4,17,15,20,178,325,2023-04-17T03:00:00Z,2023-04-17T03:00:00Z
2023,4,17,16,19,309,293,2023-04-17T04:00:00Z,2023-04-17T04:00:00Z
2023,4,17,17,19,139,134,2023-04-17T05:00:00Z,2023-04-17T05:00:00Z
2023,4,17,18,18,29,32,2023-04-17T06:00:00Z,2023-04-17T06:00:00Z
2023,4,17,19,18,0,0,2023-04-17T07:00:00Z,2023-04-17T07:00:00Z
2023,4,17,20,18,0,0,2023-04-17T08:00:00Z,2023-04-17T08:00:00Z
2023,4,17,21,18,0,0,2023-04-17T09:00:00Z,2023-04-17T09:00:00Z
2023,4,17,22,18,0,0,2023-04-17T10:00:00Z,2023-04-17T10:00:00Z
2023,4,17,23,18,0,0,2023-04-17T11:00:00Z,2023-04-17T11:00:00Z
2023,4,18,0,18,0,0,2023-04-17T12:00:00Z,2023-04-17T12:00:00Z
2023,4,18,1,18,0,0,2023-04-17T13:00:00Z,2023-04-17T13:00:00Z
2023,4,18,2,18,0,0,2023-04-17T14:00:00Z,2023-04-17T14:00:00Z
2023,4,18,3,18,0,0,2023-04-17T15:00:00Z,2023-04-17T15:00:00Z
2023,4,18,4,18,0,0,2023-04-17T16:00:00Z,2023-04-17T16:00:00Z
2023,4,18,5,18,0,0,2023-04-17T17:00:00Z,2023-04-17T17:00:00Z
2023,4,18,6,18,0,0,2023-04-17T18:00:00Z,2023-04-17T18:00:00Z
2023,4,18,7,18,0,1,2023-04-17T19:00:00Z,2023-04-17T19:00:00Z
2023,4,18,8,18,256,82,2023-04-17T20:00:00Z,2023-04-17T20:00:00Z
2023,4,18,9,19,637,265,2023-04-17T21:00:00Z,2023-04-17T21:00:00Z
2023,4,18,10,20,696,422,2023-04-17T22:00:00Z,2023-04-17T22:00:00Z
2023,4,18,11,20,712,539,2023-04-17T23:00:00Z,2023-04-17T23:00:00Z
2023,4,18,12,20,201,458,2023-04-18T00:00:00Z,2023-04-18T00:00:00Z
2023,4,18,13,20,231,467,2023-04-18T01:00:00Z,2023-04-18T01:00:00Z
2023,4,18,14,20,0,291,2023-04-18T02:00:00Z,2023-04-18T02:00:00Z
2023,4,18,15,20,0,198,2023-04-18T03:00:00Z,2023-04-18T03:00:00Z
2023,4,18,16,20,0,129,2023-04-18T04:00:00Z,2023-04-18T04:00:00Z
2023,4,18,17,20,0,51,2023-04-18T05:00:00Z,2023-04-18T05:00:00Z
2023,4,18,18,20,0,11,2023-04-18T06:00:00Z,2023-04-18T06:00:00Z
2023,4,18,19,20,0,0,2023-04-18T07:00:00Z,2023-04-18T07:00:00Z
2023,4,18,20,20,0,0,2023-04-18T08:00:00Z,2023-04-18T08:00:00Z
2023,4,18,21,20,0,0,2023-04-18T09:00:00Z,2023-04-18T09:00:00Z
2023,4,18,22,20,0,0,2023-04-18T10:00:00Z,2023-04-18T10:00:00Z
2023,4,18,23,20,0,0,2023-04-18T11:00:00Z,2023-04-18T11:00:00Z
2023,4,19,0,20,0,0,2023-04-18T12:00:00Z,2023-04-18T12:00:00Z
2023,4,19,1,19,0,0,2023-04-18T13:00:00Z,2023-04-18T13:00:00Z
2023,4,19,2,19,0,0,2023-04-18T14:00:00Z,2023-04-18T14:00:00Z
2023,4,19,3,19,0,0,2023-04-18T15:00:00Z,2023-04-18T15:00:00Z
2023,4,19,4,19,0,0,2023-04-18T16:00:00Z,2023-04-18T16:00:00Z
2023,4,19,5,19,0,0,2023-04-18T17:00:00Z,2023-04-18T17:00:00Z
2023,4,19,6,19,0,0,2023-04-18T18:00:00Z,2023-04-18T18:00:00Z
2023,4,19,7,19,0,0,2023-04-18T19:00:00Z,2023-04-18T19:00:00Z
2023,4,19,8,19,8,48,2023-04-18T20:00:00Z,2023-04-18T20:00:00Z
2023,4,19,9,20,38,168,2023-04-18T21:00:00Z,2023-04-18T21:00:00Z
2023,4,19,10,20,301,335,2023-04-18T22:00:00Z,2023-04-18T22:00:00Z
2023,4,19,11,21,210,398,2023-04-18T23:00:00Z,2023-04-18T23:00:00Z
2023,4,19,12,21,42,386,2023-04-19T00:00:00Z,2023-04-19T00:00:00Z
2023,4,19,13,21,1,363,2023-04-19T01:00:00Z,2023-04-19T01:00:00Z
2023,4,19,14,21,77,392,2023-04-19T02:00:00Z,2023-04-19T02:00:00Z
2023,4,19,15,21,24,300,2023-04-19T03:00:00Z,2023-04-19T03:00:00Z
2023,4,19,16,21,56,240,2023-04-19T04:00:00Z,2023-04-19T04:00:00Z
2023,4,19,17,20,88,137,2023-04-19T05:00:00Z,2023-04-19T05:00:00Z
2023,4,19,18,20,0,14,2023-04-19T06:00:00Z,2023-04-19T06:00:00Z
2023,4,19,19,20,0,0,2023-04-19T07:00:00Z,2023-04-19T07:00:00Z
2023,4,19,20,20,0,0,2023-04-19T08:00:00Z,2023-04-19T08:00:00Z
2023,4,19,21,20,0,0,2023-04-19T09:00:00Z,2023-04-19T09:00:00Z
2023,4,19,22,19,0,0,2023-04-19T10:00:00Z,2023-04-19T10:00:00Z
2023,4,19,23,19,0,0,2023-04-19T11:00:00Z,2023-04-19T11:00:00Z
2023,4,20,0,19,0,0,2023-04-19T12:00:00Z,2023-04-19T12:00:00Z
2023,4,20,1,19,0,0,2023-04-19T13:00:00Z,2023-04-19T13:00:00Z
2023,4,20,2,19,0,0,2023-04-19T14:00:00Z,2023-04-19T14:00:00Z
2023,4,20,3,19,0,0,2023-04-19T15:00:00Z,2023-04-19T15:00:00Z
2023,4,20,4,19,0,0,2023-04-19T16:00:00Z,2023-04-19T16:00:00Z
2023,4,20,5,19,0,0,2023-04-19T17:00:00Z,2023-04-19T17:00:00Z
2023,4,20,6,19,0,0,2023-04-19T18:00:00Z,2023-04-19T18:00:00Z
2023,4,20,7,19,0,0,2023-04-19T19:00:00Z,2023-04-19T19:00:00Z
2023,4,20,8,19,0,41,2023-04-19T20:00:00Z,2023-04-19T20:00:00Z
2023,4,20,9,20,137,180,2023-04-19T21:00:00Z,2023-04-19T21:00:00Z
2023,4,20,10,21,420,357,2023-04-19T22:00:00Z,2023-04-19T22:00:00Z
2023,4,20,11,21,607,501,2023-04-19T23:00:00Z,2023-04-19T23:00:00Z
2023,4,20,12,21,809,620,2023-04-20T00:00:00Z,2023-04-20T00:00:00Z
2023,4,20,13,21,806,639,2023-04-20T01:00:00Z,2023-04-20T01:00:00Z
2023,4,20,14,21,606,554,2023-04-20T02:00:00Z,2023-04-20T02:00:00Z
2023,4,20,15,21,367,414,2023-04-20T03:00:00Z,2023-04-20T03:00:00Z
2023,4,20,16,21,328,302,2023-04-20T04:00:00Z,2023-04-20T04:00:00Z
