PVSYST 7.4.2
,File,File date,Description
Project,cdt_Project.PRJ,11/10/23 04h07,cdt3,
Geographical Site,cdtKohu_MN81.SIT,11/10/23 04h07,CdtKohu;New Zealand;Pacific;,
Meteo data,CdtKohu_Custom_Imported_Recent0.MET,10/10/23 07h39,CdtKohu;Custom file;Imported,
Simulation variant,cdt_Project.VC0,08/10/23 17h30,New simulation variant,
Simulation date,,17/10/23 14h21

Simulation:,Hourly values, from 01/09/22, to 31/08/23 

date,GlobInc,GlobEff,EArray,E_Grid,E_Avail,PR,T_Amb,WindVel,InvLoss,IL_Oper,IL_Pmin,IL_Vmin,IL_Pmax,IL_Vmax,IL_Imax,EOutInv,EUseful,EffInvB,EffInvR,Lsr
    ,W/m²,W/m²,kW,kW,kW,ratio,°C,m/s,kW,kW,kW,kW,kW,kW,kW,kW,kW,%,%,ratio

11/12/22 02:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
11/12/22 03:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
11/12/22 04:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
11/12/22 05:00,10.579,10.445,0.0125,0,0.008,0.4191,19,0,0.0045,0.0045,0,0,0,0,0,0.008,0.008,63.778,63.778,0.238
11/12/22 06:00,20.764,20.13,0.0284,0,0.0229,0.6132,19,0,0.0055,0.0055,0,0,0,0,0,0.0229,0.0229,80.568,80.568,0.1479
11/12/22 07:00,82.688,79.595,0.1315,0,0.1196,0.8033,19,0,0.012,0.012,0,0,0,0,0,0.1196,0.1196,90.899,90.899,0.0804
11/12/22 08:00,114.43,110.2,0.1845,0,0.1693,0.8218,20,0,0.0153,0.0153,0,0,0,0,0,0.1693,0.1693,91.718,91.718,0.0742
11/12/22 09:00,46.491,44.709,0.0702,0,0.0621,0.7419,20,0,0.0081,0.0081,0,0,0,0,0,0.0621,0.0621,88.41,88.41,0.0973
11/12/22 10:00,117.59,113.28,0.1899,0,0.1743,0.8236,20,0,0.0156,0.0156,0,0,0,0,0,0.1743,0.1743,91.776,91.776,0.0738
11/12/22 11:00,100.41,96.73,0.161,0,0.1472,0.8142,20,0,0.0138,0.0138,0,0,0,0,0,0.1472,0.1472,91.42,91.42,0.0764
11/12/22 12:00,125.38,120.85,0.204,0,0.1875,0.831,19,0,0.0165,0.0165,0,0,0,0,0,0.1875,0.1875,91.912,91.912,0.0731
11/12/22 13:00,293.3,283.43,0.483,0.1129,0.4549,0.8617,20,0,0.028,0.028,0,0,0,0,0,0.4549,0.4549,94.197,94.197,0.0531
11/12/22 14:00,254.27,245.4,0.4186,0.0505,0.3925,0.8576,20,0,0.0261,0.0261,0,0,0,0,0,0.3925,0.3925,93.769,93.769,0.057
11/12/22 15:00,217.5,209.66,0.3574,0,0.3332,0.851,20,0,0.0242,0.0242,0,0,0,0,0,0.3332,0.3332,93.22,93.22,0.0619
11/12/22 16:00,126.6,121.77,0.2048,0,0.1883,0.8261,20,0,0.0166,0.0166,0,0,0,0,0,0.1883,0.1883,91.919,91.919,0.0726
11/12/22 17:00,53.736,51.879,0.083,0,0.0741,0.7656,19,0,0.0089,0.0089,0,0,0,0,0,0.0741,0.0741,89.232,89.232,0.0924
11/12/22 18:00,20.883,20.103,0.0284,0,0.0229,0.6086,19,0,0.0055,0.0055,0,0,0,0,0,0.0229,0.0229,80.547,80.547,0.147
11/12/22 19:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
11/12/22 20:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
11/12/22 21:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
11/12/22 22:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
11/12/22 23:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
12/12/22 00:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1
12/12/22 01:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1
12/12/22 02:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1
12/12/22 03:00,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1
12/12/22 04:00,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1
12/12/22 05:00,54.366,37.536,0.0589,0,0.0514,0.5255,16,0,0.0074,0.0074,0,0,0,0,0,0.0514,0.0514,87.378,87.378,0.0759
12/12/22 06:00,266.06,230.8,0.3986,0.0311,0.3731,0.7792,17,0,0.0255,0.0255,0,0,0,0,0,0.3731,0.3731,93.608,93.608,0.0532
12/12/22 07:00,511.98,493.24,0.8305,0.4499,0.7919,0.8593,18,0,0.0386,0.0386,0,0,0,0,0,0.7919,0.7919,95.348,95.348,0.0419
12/12/22 08:00,742.94,733.24,1.182,0.7896,1.1316,0.8462,19,0,0.0504,0.0504,0,0,0,0,0,1.1316,1.1316,95.738,95.738,0.0377
12/12/22 09:00,929.66,925.08,1.4336,1.0327,1.3747,0.8215,19,0,0.0589,0.0589,0,0,0,0,0,1.3747,1.3747,95.889,95.889,0.0352
12/12/22 10:00,1055.4,1052.2,1.5755,1.169,1.511,0.7953,20,0,0.0645,0.0645,0,0,0,0,0,1.511,1.511,95.909,95.909,0.0339
12/12/22 11:00,1114.8,1112,1.6405,1.2313,1.5733,0.784,20,0,0.0673,0.0673,0,0,0,0,0,1.5733,1.5733,95.899,95.899,0.0335
12/12/22 12:00,1100.5,1097.6,1.6251,1.2165,1.5585,0.7868,20,0,0.0666,0.0666,0,0,0,0,0,1.5585,1.5585,95.902,95.902,0.0336
12/12/22 13:00,1015.8,1012.4,1.5227,1.1185,1.4605,0.7988,21,0,0.0622,0.0622,0,0,0,0,0,1.4605,1.4605,95.916,95.916,0.034
12/12/22 14:00,867.05,859.41,1.3379,0.9402,1.2822,0.8216,21,0,0.0557,0.0557,0,0,0,0,0,1.2822,1.2822,95.838,95.838,0.0357
12/12/22 15:00,666.33,653.9,1.0547,0.6667,1.0087,0.841,22,0,0.046,0.046,0,0,0,0,0,1.0087,1.0087,95.635,95.635,0.0384
12/12/22 16:00,411.68,385.22,0.6458,0.2709,0.6129,0.8271,22,0,0.033,0.033,0,0,0,0,0,0.6129,0.6129,94.895,94.895,0.0445
12/12/22 17:00,198.2,149.61,0.2513,0,0.2318,0.6498,22,0,0.0195,0.0195,0,0,0,0,0,0.2318,0.2318,92.258,92.258,0.0545
12/12/22 18:00,35.047,33.647,0.051,0,0.044,0.6982,21,0,0.0069,0.0069,0,0,0,0,0,0.044,0.044,86.395,86.395,0.11
12/12/22 19:00,7.6188,7.33,0.0076,0,0.0034,0.2449,20,0,0.0042,0.0042,0,0,0,0,0,0.0034,0.0034,44.298,44.298,0.308
12/12/22 20:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
12/12/22 21:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
12/12/22 22:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
12/12/22 23:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
13/12/22 00:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1
13/12/22 01:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1
13/12/22 02:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1
13/12/22 03:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1
13/12/22 04:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1
13/12/22 05:00,32.865,31.058,0.0474,0,0.0407,0.6874,17,0,0.0067,0.0067,0,0,0,0,0,0.0407,0.0407,85.835,85.835,0.1134
13/12/22 06:00,165.46,148.89,0.2543,0,0.2346,0.7878,18,0,0.0196,0.0196,0,0,0,0,0,0.2346,0.2346,92.275,92.275,0.066
13/12/22 07:00,127.17,122.42,0.2068,0,0.1901,0.8306,19,0,0.0167,0.0167,0,0,0,0,0,0.1901,0.1901,91.937,91.937,0.0728
13/12/22 08:00,265.37,256.31,0.4371,0.0685,0.4105,0.8593,20,0,0.0266,0.0266,0,0,0,0,0,0.4105,0.4105,93.905,93.905,0.0558
13/12/22 09:00,404.76,392.57,0.6605,0.2851,0.6271,0.8607,21,0,0.0334,0.0334,0,0,0,0,0,0.6271,0.6271,94.941,94.941,0.0459
13/12/22 10:00,885.02,879.87,1.3637,0.9652,1.3072,0.8206,21,0,0.0566,0.0566,0,0,0,0,0,1.3072,1.3072,95.853,95.853,0.0355
13/12/22 11:00,979.23,975.74,1.4727,1.0705,1.4125,0.8013,22,0,0.0603,0.0603,0,0,0,0,0,1.4125,1.4125,95.908,95.908,0.0342
13/12/22 12:00,965.6,961.98,1.4566,1.0549,1.3969,0.8037,22,0,0.0597,0.0597,0,0,0,0,0,1.3969,1.3969,95.9,95.9,0.0344
13/12/22 13:00,865.25,860.21,1.3324,0.9349,1.2769,0.8199,22,0,0.0555,0.0555,0,0,0,0,0,1.2769,1.2769,95.835,95.835,0.0356
13/12/22 14:00,739.89,731.14,1.1627,0.771,1.113,0.8357,22,0,0.0497,0.0497,0,0,0,0,0,1.113,1.113,95.724,95.724,0.0373
13/12/22 15:00,592.68,580.81,0.9484,0.564,0.906,0.8493,22,0,0.0424,0.0424,0,0,0,0,0,0.906,0.906,95.527,95.527,0.0398
13/12/22 16:00,418.86,391.28,0.6556,0.2803,0.6223,0.8254,22,0,0.0333,0.0333,0,0,0,0,0,0.6223,0.6223,94.926,94.926,0.0441
13/12/22 17:00,193.89,150.72,0.2543,0,0.2346,0.6723,21,0,0.0196,0.0196,0,0,0,0,0,0.2346,0.2346,92.275,92.275,0.0563
13/12/22 18:00,52.173,50.16,0.0793,0,0.0706,0.7518,21,0,0.0087,0.0087,0,0,0,0,0,0.0706,0.0706,89.022,89.022,0.0927
13/12/22 19:00,7.994,7.6914,0.0081,0,0.0039,0.2697,20,0,0.0043,0.0043,0,0,0,0,0,0.0039,0.0039,47.681,47.681,0.296
13/12/22 20:00,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
13/12/22 21:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
13/12/22 22:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
13/12/22 23:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
14/12/22 00:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
14/12/22 01:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
14/12/22 02:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
14/12/22 03:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
14/12/22 04:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
14/12/22 05:00,37.375,32.155,0.0491,0,0.0423,0.628,18,0,0.0068,0.0068,0,0,0,0,0,0.0423,0.0423,86.108,86.108,0.1013
14/12/22 06:00,100.29,95.751,0.1606,0,0.1468,0.8133,18,0,0.0138,0.0138,0,0,0,0,0,0.1468,0.1468,91.415,91.415,0.0764
14/12/22 07:00,278.95,268.52,0.4597,0.0904,0.4324,0.8612,19,0,0.0273,0.0273,0,0,0,0,0,0.4324,0.4324,94.057,94.057,0.0544
14/12/22 08:00,186.38,179.75,0.3071,0,0.2844,0.8476,19,0,0.0227,0.0227,0,0,0,0,0,0.2844,0.2844,92.603,92.603,0.0677
14/12/22 09:00,240.07,231.82,0.3971,0.0296,0.3716,0.86,19,0,0.0254,0.0254,0,0,0,0,0,0.3716,0.3716,93.595,93.595,0.0589
14/12/22 10:00,308.72,298.5,0.5104,0.1396,0.4816,0.8666,19,0,0.0289,0.0289,0,0,0,0,0,0.4816,0.4816,94.347,94.347,0.0519
14/12/22 11:00,293.57,283.78,0.4856,0.1155,0.4575,0.8658,19,0,0.0281,0.0281,0,0,0,0,0,0.4575,0.4575,94.212,94.212,0.0532
14/12/22 12:00,282.08,272.61,0.4667,0.0971,0.4391,0.8649,19,0,0.0275,0.0275,0,0,0,0,0,0.4391,0.4391,94.1,94.1,0.0542
14/12/22 13:00,202.82,195.69,0.3347,0,0.3112,0.8524,19,0,0.0235,0.0235,0,0,0,0,0,0.3112,0.3112,92.965,92.965,0.0645
14/12/22 14:00,126.73,122.07,0.2053,0,0.1887,0.8274,20,0,0.0166,0.0166,0,0,0,0,0,0.1887,0.1887,91.924,91.924,0.0727
14/12/22 15:00,102.75,98.922,0.1648,0,0.1507,0.815,20,0,0.014,0.014,0,0,0,0,0,0.1507,0.1507,91.475,91.475,0.076
14/12/22 16:00,68.707,66.164,0.108,0,0.0975,0.7881,19,0,0.0105,0.0105,0,0,0,0,0,0.0975,0.0975,90.277,90.277,0.0849
14/12/22 17:00,58.393,56.335,0.0908,0,0.0813,0.7739,19,0,0.0094,0.0094,0,0,0,0,0,0.0813,0.0813,89.618,89.618,0.0897
14/12/22 18:00,18.984,18.274,0.0253,0,0.02,0.5856,19,0,0.0053,0.0053,0,0,0,0,0,0.02,0.02,78.955,78.955,0.1561
14/12/22 19:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
14/12/22 20:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
14/12/22 21:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
14/12/22 22:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
14/12/22 23:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
15/12/22 00:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
15/12/22 01:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
15/12/22 02:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
15/12/22 03:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
15/12/22 04:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
15/12/22 05:00,12.492,12.285,0.0155,0,0.0108,0.481,18,0,0.0047,0.0047,0,0,0,0,0,0.0108,0.0108,69.614,69.614,0.21
15/12/22 06:00,35.957,34.763,0.0533,0,0.0463,0.7147,19,0,0.0071,0.0071,0,0,0,0,0,0.0463,0.0463,86.72,86.72,0.1094
15/12/22 07:00,186.96,179.96,0.3074,0,0.2847,0.846,19,0,0.0227,0.0227,0,0,0,0,0,0.2847,0.2847,92.608,92.608,0.0675
15/12/22 08:00,153.18,147.63,0.25,0,0.2306,0.8363,20,0,0.0194,0.0194,0,0,0,0,0,0.2306,0.2306,92.25,92.25,0.0703
15/12/22 09:00,463.31,451.76,0.7582,0.3798,0.7218,0.8655,20,0,0.0364,0.0364,0,0,0,0,0,0.7218,0.7218,95.197,95.197,0.0437
15/12/22 10:00,639.39,628.34,1.0273,0.6402,0.9822,0.8534,20,0,0.0451,0.0451,0,0,0,0,0,0.9822,0.9822,95.609,95.609,0.0392
15/12/22 11:00,586.11,570.06,0.9367,0.5527,0.8947,0.848,21,0,0.042,0.042,0,0,0,0,0,0.8947,0.8947,95.514,95.514,0.0398
15/12/22 12:00,547.9,532.31,0.8797,0.4975,0.8395,0.8513,21,0,0.0401,0.0401,0,0,0,0,0,0.8395,0.8395,95.436,95.436,0.0407
15/12/22 13:00,552.31,539.3,0.8863,0.504,0.846,0.851,22,0,0.0404,0.0404,0,0,0,0,0,0.846,0.846,95.448,95.448,0.0406
15/12/22 14:00,357.02,345.12,0.5808,0.2078,0.5498,0.8555,22,0,0.031,0.031,0,0,0,0,0,0.5498,0.5498,94.666,94.666,0.0482
15/12/22 15:00,253.02,244.01,0.4127,0.0448,0.3868,0.8492,22,0,0.0259,0.0259,0,0,0,0,0,0.3868,0.3868,93.723,93.723,0.0569
15/12/22 16:00,178.92,171.93,0.2897,0,0.2679,0.8318,22,0,0.0219,0.0219,0,0,0,0,0,0.2679,0.2679,92.456,92.456,0.0679
15/12/22 17:00,150.77,143.19,0.2402,0,0.2214,0.8158,22,0,0.0188,0.0188,0,0,0,0,0,0.2214,0.2214,92.189,92.189,0.0691
15/12/22 18:00,51.199,49.283,0.0778,0,0.0692,0.7508,21,0,0.0086,0.0086,0,0,0,0,0,0.0692,0.0692,88.93,88.93,0.0935
15/12/22 19:00,8.4534,8.1364,0.0088,0,0.0045,0.296,21,0,0.0043,0.0043,0,0,0,0,0,0.0045,0.0045,51.154,51.154,0.2826
15/12/22 20:00,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
15/12/22 21:00,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
15/12/22 22:00,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
15/12/22 23:00,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
16/12/22 00:00,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
16/12/22 01:00,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
16/12/22 02:00,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
16/12/22 03:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
16/12/22 04:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
16/12/22 05:00,13.435,13.186,0.0169,0,0.0121,0.4994,20,0,0.0048,0.0048,0,0,0,0,0,0.0121,0.0121,71.538,71.538,0.1987
16/12/22 06:00,32.17,31.126,0.0469,0,0.0402,0.6945,20,0,0.0067,0.0067,0,0,0,0,0,0.0402,0.0402,85.754,85.754,0.1154
16/12/22 07:00,130.08,125.21,0.2108,0,0.1939,0.8281,20,0,0.0169,0.0169,0,0,0,0,0,0.1939,0.1939,91.971,91.971,0.0723
16/12/22 08:00,192.24,185.42,0.3143,0,0.2913,0.8419,21,0,0.0229,0.0229,0,0,0,0,0,0.2913,0.2913,92.703,92.703,0.0663
16/12/22 09:00,554.59,543.58,0.8968,0.5141,0.8561,0.8576,21,0,0.0407,0.0407,0,0,0,0,0,0.8561,0.8561,95.465,95.465,0.0407
16/12/22 10:00,576.5,563.61,0.927,0.5433,0.8853,0.8531,21,0,0.0417,0.0417,0,0,0,0,0,0.8853,0.8853,95.503,95.503,0.0402
16/12/22 11:00,634.47,621.17,1.0076,0.6212,0.9632,0.8434,22,0,0.0444,0.0444,0,0,0,0,0,0.9632,0.9632,95.59,95.59,0.0389
16/12/22 12:00,532.69,517.15,0.8527,0.4714,0.8134,0.8483,22,0,0.0393,0.0393,0,0,0,0,0,0.8134,0.8134,95.389,95.389,0.041
16/12/22 13:00,553.33,537.52,0.8837,0.5014,0.8434,0.8468,22,0,0.0403,0.0403,0,0,0,0,0,0.8434,0.8434,95.443,95.443,0.0404
16/12/22 14:00,628.8,617.79,1.0027,0.6164,0.9584,0.8468,22,0,0.0443,0.0443,0,0,0,0,0,0.9584,0.9584,95.585,95.585,0.0391
16/12/22 15:00,602.05,590.28,0.9624,0.5775,0.9195,0.8485,22,0,0.0429,0.0429,0,0,0,0,0,0.9195,0.9195,95.543,95.543,0.0396
16/12/22 16:00,428.67,401.25,0.6716,0.2958,0.6378,0.8266,22,0,0.0338,0.0338,0,0,0,0,0,0.6378,0.6378,94.973,94.973,0.0437
16/12/22 17:00,201.07,157.83,0.2666,0,0.2462,0.6802,21,0,0.0204,0.0204,0,0,0,0,0,0.2462,0.2462,92.343,92.343,0.0564
16/12/22 18:00,56.799,54.652,0.0871,0,0.0779,0.7618,21,0,0.0092,0.0092,0,0,0,0,0,0.0779,0.0779,89.443,89.443,0.0899
16/12/22 19:00,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
16/12/22 20:00,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
16/12/22 21:00,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
16/12/22 22:00,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
16/12/22 23:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
17/12/22 00:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
17/12/22 01:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
17/12/22 02:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
17/12/22 03:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
17/12/22 04:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
17/12/22 05:00,9.6531,9.5346,0.0111,0,0.0066,0.3809,19,0,0.0044,0.0044,0,0,0,0,0,0.0066,0.0066,59.844,59.844,0.2556
17/12/22 06:00,45.494,43.9,0.0688,0,0.0608,0.7422,20,0,0.0081,0.0081,0,0,0,0,0,0.0608,0.0608,88.302,88.302,0.0983
17/12/22 07:00,62.554,60.216,0.0971,0,0.0873,0.7754,20,0,0.0098,0.0098,0,0,0,0,0,0.0873,0.0873,89.889,89.889,0.0872
17/12/22 08:00,152.21,146.69,0.2483,0,0.2291,0.836,20,0,0.0193,0.0193,0,0,0,0,0,0.2291,0.2291,92.24,92.24,0.0703
17/12/22 09:00,176.48,170.19,0.2892,0,0.2674,0.8417,20,0,0.0218,0.0218,0,0,0,0,0,0.2674,0.2674,92.453,92.453,0.0687
17/12/22 10:00,305.72,295.58,0.5012,0.1307,0.4727,0.8589,21,0,0.0286,0.0286,0,0,0,0,0,0.4727,0.4727,94.299,94.299,0.0519
17/12/22 11:00,339.71,328.64,0.5561,0.1839,0.5259,0.8601,21,0,0.0302,0.0302,0,0,0,0,0,0.5259,0.5259,94.563,94.563,0.0494
17/12/22 12:00,204.47,197.34,0.3348,0,0.3112,0.8456,21,0,0.0236,0.0236,0,0,0,0,0,0.3112,0.3112,92.965,92.965,0.064
17/12/22 13:00,177.85,171.53,0.2915,0,0.2696,0.842,20,0,0.022,0.022,0,0,0,0,0,0.2696,0.2696,92.464,92.464,0.0686
17/12/22 14:00,169.58,163.45,0.2775,0,0.2564,0.84,20,0,0.0211,0.0211,0,0,0,0,0,0.2564,0.2564,92.399,92.399,0.0691
17/12/22 15:00,97.088,93.461,0.1552,0,0.1418,0.8113,20,0,0.0135,0.0135,0,0,0,0,0,0.1418,0.1418,91.334,91.334,0.077
17/12/22 16:00,87.525,84.255,0.1397,0,0.1272,0.8076,19,0,0.0125,0.0125,0,0,0,0,0,0.1272,0.1272,91.066,91.066,0.0792
17/12/22 17:00,59.324,57.227,0.0923,0,0.0828,0.7754,19,0,0.0095,0.0095,0,0,0,0,0,0.0828,0.0828,89.688,89.688,0.0892
17/12/22 18:00,18.027,17.353,0.0238,0,0.0186,0.5724,19,0,0.0052,0.0052,0,0,0,0,0,0.0186,0.0186,78.002,78.002,0.1614
17/12/22 19:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
17/12/22 20:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
17/12/22 21:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
17/12/22 22:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
17/12/22 23:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
18/12/22 00:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
18/12/22 01:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
18/12/22 02:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
18/12/22 03:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
18/12/22 04:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
18/12/22 05:00,23.971,21.252,0.0303,0,0.0247,0.5721,19,0,0.0056,0.0056,0,0,0,0,0,0.0247,0.0247,81.387,81.387,0.1308
18/12/22 06:00,98.321,93.849,0.1566,0,0.143,0.8083,19,0,0.0135,0.0135,0,0,0,0,0,0.143,0.143,91.355,91.355,0.0765
18/12/22 07:00,290.7,279.67,0.4766,0.1068,0.4488,0.8577,20,0,0.0278,0.0278,0,0,0,0,0,0.4488,0.4488,94.16,94.16,0.0532
18/12/22 08:00,446.12,435.43,0.7323,0.3546,0.6966,0.8675,20,0,0.0356,0.0356,0,0,0,0,0,0.6966,0.6966,95.136,95.136,0.0444
18/12/22 09:00,576.3,567.51,0.9329,0.549,0.891,0.8589,21,0,0.0419,0.0419,0,0,0,0,0,0.891,0.891,95.51,95.51,0.0404
18/12/22 10:00,509.08,494.25,0.8176,0.4374,0.7794,0.8506,22,0,0.0382,0.0382,0,0,0,0,0,0.7794,0.7794,95.323,95.323,0.0417
18/12/22 11:00,765.12,756.62,1.1972,0.8043,1.1463,0.8324,22,0,0.0509,0.0509,0,0,0,0,0,1.1463,1.1463,95.749,95.749,0.037
18/12/22 12:00,843.8,837.46,1.3035,0.9069,1.2489,0.8223,22,0,0.0545,0.0545,0,0,0,0,0,1.2489,1.2489,95.818,95.818,0.0359
18/12/22 13:00,721.33,712.11,1.1365,0.7457,1.0877,0.8377,22,0,0.0488,0.0488,0,0,0,0,0,1.0877,1.0877,95.704,95.704,0.0376
18/12/22 14:00,697.06,687.53,1.1023,0.7127,1.0547,0.8406,22,0,0.0477,0.0477,0,0,0,0,0,1.0547,1.0547,95.676,95.676,0.038
18/12/22 15:00,648.08,636.4,1.0296,0.6424,0.9844,0.8439,22,0,0.0452,0.0452,0,0,0,0,0,0.9844,0.9844,95.612,95.612,0.0387
18/12/22 16:00,443.91,415.97,0.6981,0.3215,0.6635,0.8304,21,0,0.0346,0.0346,0,0,0,0,0,0.6635,0.6635,95.048,95.048,0.0433
18/12/22 17:00,209.94,173.72,0.2941,0,0.2719,0.7196,21,0,0.0221,0.0221,0,0,0,0,0,0.2719,0.2719,92.475,92.475,0.0586
18/12/22 18:00,76.362,73.49,0.1203,0,0.109,0.7932,20,0,0.0113,0.0113,0,0,0,0,0,0.109,0.109,90.633,90.633,0.082
18/12/22 19:00,9.5557,9.1983,0.0105,0,0.0061,0.3557,19,0,0.0044,0.0044,0,0,0,0,0,0.0061,0.0061,58.126,58.126,0.2563
18/12/22 20:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
18/12/22 21:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
18/12/22 22:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
18/12/22 23:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
19/12/22 00:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
19/12/22 01:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
19/12/22 02:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1
19/12/22 03:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1
19/12/22 04:00,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1
