PVSYST 7.4.2
,File,File date,Description
Project,cdt_Project.PRJ,11/10/23 04h07,cdt3,
Geographical Site,cdtKohu_MN81.SIT,11/10/23 04h07,CdtKohu;New Zealand;Pacific;,
Meteo data,CdtKohu_Custom_Imported_Recent0.MET,10/10/23 07h39,CdtKohu;Custom file;Imported,
Simulation variant,cdt_Project.VC1,10/10/23 20h39,New simulation variant trina poly,
Simulation date,,17/10/23 14h27

Simulation:,Hourly values, from 01/09/22, to 31/08/23 

date,GlobInc,GlobEff,EArray,E_Grid,E_Avail,PR,T_Amb,WindVel,IArray,UArray,InvLoss,IL_Oper,IL_Pmin,IL_Vmin,IL_Pmax,IL_Vmax,IL_Imax,EOutInv,EUseful,EffInvR,EffInvB
    ,W/m²,W/m²,kW,kW,kW,ratio,°C,m/s,A,V,kW,kW,kW,kW,kW,kW,kW,kW,kW,%,%

11/11/22 23:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/22 00:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/22 01:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/22 02:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/22 03:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/22 04:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/22 05:00,34.819,28.083,0.0383,0,0.032,0.5679,17,0,0.223,171.56,0.0062,0.0062,0,0,0,0,0,0.032,0.032,83.743,83.743
12/11/22 06:00,210.83,191.9,0.2896,0,0.2684,0.786,18,0,1.6101,179.85,0.0211,0.0211,0,0,0,0,0,0.2684,0.2684,92.7,92.7
12/11/22 07:00,429.89,410.74,0.6132,0.2395,0.5815,0.835,19,0,3.4868,175.85,0.0317,0.0317,0,0,0,0,0,0.5815,0.5815,94.833,94.833
12/11/22 08:00,618.45,603.5,0.8753,0.4933,0.8353,0.8337,19,0,5.1482,170.02,0.04,0.04,0,0,0,0,0,0.8353,0.8353,95.433,95.433
12/11/22 09:00,807.09,797.17,1.107,0.7175,1.0595,0.8104,20,0,6.804,162.69,0.0474,0.0474,0,0,0,0,0,1.0595,1.0595,95.714,95.714
12/11/22 10:00,970.37,965.46,1.2891,0.8935,1.2355,0.786,20,0,8.2227,156.77,0.0535,0.0535,0,0,0,0,0,1.2355,1.2355,95.847,95.847
12/11/22 11:00,1019.7,1016.7,1.3401,0.9426,1.2846,0.7776,20,0,8.6596,154.75,0.0555,0.0555,0,0,0,0,0,1.2846,1.2846,95.856,95.856
12/11/22 12:00,998.47,994.25,1.318,0.9213,1.2633,0.781,20,0,8.4671,155.66,0.0547,0.0547,0,0,0,0,0,1.2633,1.2633,95.852,95.852
12/11/22 13:00,953.57,945.44,1.2621,0.8676,1.2096,0.783,21,0,8.055,156.69,0.0525,0.0525,0,0,0,0,0,1.2096,1.2096,95.842,95.842
12/11/22 14:00,768.62,753.64,1.0513,0.6637,1.0057,0.8077,21,0,6.431,163.48,0.0457,0.0457,0,0,0,0,0,1.0057,1.0057,95.656,95.656
12/11/22 15:00,593.47,570.36,0.8282,0.4477,0.7897,0.8214,20,0,4.8651,170.24,0.0385,0.0385,0,0,0,0,0,0.7897,0.7897,95.354,95.354
12/11/22 16:00,355.07,324.33,0.4878,0.1181,0.4601,0.7998,19,0,2.7478,177.54,0.0278,0.0278,0,0,0,0,0,0.4601,0.4601,94.303,94.303
12/11/22 17:00,127.41,93.765,0.1376,0,0.125,0.6057,19,0,0.7753,177.53,0.0126,0.0126,0,0,0,0,0,0.125,0.125,90.837,90.837
12/11/22 18:00,31.112,29.819,0.0407,0,0.0343,0.6806,18,0,0.2377,171.17,0.0064,0.0064,0,0,0,0,0,0.0343,0.0343,84.324,84.324
12/11/22 19:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/22 20:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/22 21:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/22 22:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/22 23:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/11/22 00:00,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/11/22 01:00,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/11/22 02:00,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/11/22 03:00,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/11/22 04:00,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/11/22 05:00,14.167,13.836,0.0172,0,0.0124,0.5384,16,0,0.1037,165.95,0.0049,0.0049,0,0,0,0,0,0.0124,0.0124,71.774,71.774
13/11/22 06:00,46.358,44.514,0.0634,0,0.0556,0.7399,16,0,0.3604,175.92,0.0078,0.0078,0,0,0,0,0,0.0556,0.0556,87.645,87.645
13/11/22 07:00,237.28,227.35,0.3454,0,0.3224,0.8387,17,0,1.9138,180.47,0.023,0.023,0,0,0,0,0,0.3224,0.3224,93.344,93.344
13/11/22 08:00,300.66,289.32,0.4396,0.0715,0.4135,0.8489,17,0,2.4465,179.7,0.0261,0.0261,0,0,0,0,0,0.4135,0.4135,94.053,94.053
13/11/22 09:00,492.34,480.37,0.7139,0.3371,0.6791,0.8514,18,0,4.0885,174.61,0.0348,0.0348,0,0,0,0,0,0.6791,0.6791,95.127,95.127
13/11/22 10:00,537.9,524.38,0.7742,0.3955,0.7375,0.8464,18,0,4.4688,173.24,0.0367,0.0367,0,0,0,0,0,0.7375,0.7375,95.261,95.261
13/11/22 11:00,844.94,838.14,1.1646,0.7733,1.1153,0.8148,18,0,7.153,162.81,0.0493,0.0493,0,0,0,0,0,1.1153,1.1153,95.768,95.768
13/11/22 12:00,833.99,826.36,1.1512,0.7604,1.1024,0.8159,18,0,7.0526,163.24,0.0489,0.0489,0,0,0,0,0,1.1024,1.1024,95.756,95.756
13/11/22 13:00,542.18,527.9,0.7755,0.3967,0.7387,0.841,19,0,4.4998,172.33,0.0368,0.0368,0,0,0,0,0,0.7387,0.7387,95.261,95.261
13/11/22 14:00,289.96,278.81,0.4201,0.0526,0.3946,0.8401,19,0,2.357,178.26,0.0255,0.0255,0,0,0,0,0,0.3946,0.3946,93.926,93.926
13/11/22 15:00,348.25,334.21,0.5046,0.1343,0.4763,0.8442,18,0,2.8324,178.15,0.0283,0.0283,0,0,0,0,0,0.4763,0.4763,94.386,94.386
13/11/22 16:00,323.17,299,0.4523,0.0837,0.4257,0.8131,18,0,2.5301,178.75,0.0266,0.0266,0,0,0,0,0,0.4257,0.4257,94.122,94.122
13/11/22 17:00,135.63,103.24,0.1528,0,0.1392,0.6338,18,0,0.8549,178.76,0.0136,0.0136,0,0,0,0,0,0.1392,0.1392,91.115,91.115
13/11/22 18:00,37.862,36.298,0.0506,0,0.0436,0.7113,17,0,0.2917,173.59,0.007,0.007,0,0,0,0,0,0.0436,0.0436,86.146,86.146
13/11/22 19:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/11/22 20:00,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/11/22 21:00,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/11/22 22:00,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/11/22 23:00,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/11/22 00:00,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/11/22 01:00,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/11/22 02:00,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/11/22 03:00,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/11/22 04:00,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/11/22 05:00,24.362,19.66,0.0259,0,0.0205,0.5193,15,0,0.1522,170.23,0.0054,0.0054,0,0,0,0,0,0.0205,0.0205,79.081,79.081
14/11/22 06:00,187.89,172.37,0.2628,0,0.2426,0.797,15,0,1.4412,182.36,0.0202,0.0202,0,0,0,0,0,0.2426,0.2426,92.31,92.31
14/11/22 07:00,412.54,394.26,0.5974,0.2242,0.5662,0.8472,16,0,3.346,178.53,0.0311,0.0311,0,0,0,0,0,0.5662,0.5662,94.786,94.786
14/11/22 08:00,708.24,692.68,0.9972,0.6113,0.9533,0.8308,17,0,5.9059,168.84,0.0439,0.0439,0,0,0,0,0,0.9533,0.9533,95.599,95.599
14/11/22 09:00,513.2,499.08,0.7397,0.3621,0.7041,0.8469,18,0,4.2503,174.03,0.0356,0.0356,0,0,0,0,0,0.7041,0.7041,95.189,95.189
14/11/22 10:00,567.57,553.35,0.8095,0.4296,0.7716,0.8392,19,0,4.7187,171.55,0.0378,0.0378,0,0,0,0,0,0.7716,0.7716,95.324,95.324
14/11/22 11:00,975.48,972.03,1.3023,0.9063,1.2483,0.7899,19,0,8.2787,157.31,0.0541,0.0541,0,0,0,0,0,1.2483,1.2483,95.85,95.85
14/11/22 12:00,1051.4,1047.4,1.3697,0.971,1.313,0.7709,20,0,8.9215,153.53,0.0567,0.0567,0,0,0,0,0,1.313,1.313,95.861,95.861
14/11/22 13:00,953.09,944.74,1.2678,0.8731,1.2151,0.787,20,0,8.0504,157.48,0.0527,0.0527,0,0,0,0,0,1.2151,1.2151,95.843,95.843
14/11/22 14:00,793.29,778.26,1.0852,0.6964,1.0384,0.808,20,0,6.6419,163.39,0.0468,0.0468,0,0,0,0,0,1.0384,1.0384,95.692,95.692
14/11/22 15:00,572.23,550.07,0.8015,0.4219,0.7639,0.824,20,0,4.6911,170.85,0.0376,0.0376,0,0,0,0,0,0.7639,0.7639,95.307,95.307
14/11/22 16:00,346.17,318.8,0.4776,0.1081,0.4501,0.8027,20,0,2.7007,176.84,0.0275,0.0275,0,0,0,0,0,0.4501,0.4501,94.25,94.25
14/11/22 17:00,137.12,106.54,0.1565,0,0.1427,0.6425,20,0,0.8836,177.17,0.0138,0.0138,0,0,0,0,0,0.1427,0.1427,91.164,91.164
14/11/22 18:00,32.891,31.525,0.043,0,0.0365,0.6853,19,0,0.2521,170.73,0.0065,0.0065,0,0,0,0,0,0.0365,0.0365,84.828,84.828
14/11/22 19:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/11/22 20:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/11/22 21:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/11/22 22:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/11/22 23:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/11/22 00:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/11/22 01:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/11/22 02:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/11/22 03:00,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/11/22 04:00,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/11/22 05:00,27.998,25.514,0.0346,0,0.0286,0.63,16,0,0.2013,171.65,0.006,0.006,0,0,0,0,0,0.0286,0.0286,82.697,82.697
15/11/22 06:00,159.5,149.09,0.2245,0,0.2064,0.7986,17,0,1.2435,180.56,0.0182,0.0182,0,0,0,0,0,0.2064,0.2064,91.907,91.907
15/11/22 07:00,315.28,301.69,0.4563,0.0876,0.4296,0.841,18,0,2.5532,178.71,0.0267,0.0267,0,0,0,0,0,0.4296,0.4296,94.145,94.145
15/11/22 08:00,681.32,666.12,0.9594,0.5747,0.9167,0.8306,18,0,5.6809,168.88,0.0427,0.0427,0,0,0,0,0,0.9167,0.9167,95.551,95.551
15/11/22 09:00,709.97,698.75,0.9954,0.6095,0.9515,0.8273,19,0,5.9563,167.11,0.0439,0.0439,0,0,0,0,0,0.9515,0.9515,95.591,95.591
15/11/22 10:00,908.6,903.09,1.2302,0.8368,1.1788,0.8009,19,0,7.7027,159.71,0.0514,0.0514,0,0,0,0,0,1.1788,1.1788,95.824,95.824
15/11/22 11:00,411.55,397.52,0.5917,0.2186,0.5606,0.8409,20,0,3.374,175.36,0.031,0.031,0,0,0,0,0,0.5606,0.5606,94.754,94.754
15/11/22 12:00,173.64,166.89,0.2489,0,0.2291,0.8145,20,0,1.3969,178.17,0.0198,0.0198,0,0,0,0,0,0.2291,0.2291,92.056,92.056
15/11/22 13:00,203.92,196,0.2934,0,0.2721,0.8236,20,0,1.6462,178.2,0.0213,0.0213,0,0,0,0,0,0.2721,0.2721,92.743,92.743
15/11/22 14:00,340.01,328.38,0.4917,0.1217,0.4637,0.8419,20,0,2.7829,176.68,0.0279,0.0279,0,0,0,0,0,0.4637,0.4637,94.318,94.318
15/11/22 15:00,275.9,264.7,0.3972,0.0305,0.3725,0.8334,20,0,2.2362,177.64,0.0248,0.0248,0,0,0,0,0,0.3725,0.3725,93.766,93.766
15/11/22 16:00,104.15,99.806,0.1463,0,0.1331,0.7888,20,0,0.8267,176.93,0.0132,0.0132,0,0,0,0,0,0.1331,0.1331,90.994,90.994
15/11/22 17:00,72.486,69.364,0.0999,0,0.0897,0.7637,20,0,0.57,175.21,0.0102,0.0102,0,0,0,0,0,0.0897,0.0897,89.797,89.797
15/11/22 18:00,19.526,18.726,0.024,0,0.0187,0.5909,20,0,0.1451,165.38,0.0053,0.0053,0,0,0,0,0,0.0187,0.0187,77.908,77.908
15/11/22 19:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/11/22 20:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/11/22 21:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/11/22 22:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/11/22 23:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/11/22 00:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/11/22 01:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/11/22 02:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/11/22 03:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/11/22 04:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/11/22 05:00,10.519,10.155,0.0118,0,0.0073,0.43,17,0,0.0732,161.75,0.0045,0.0045,0,0,0,0,0,0.0073,0.0073,61.9,61.9
16/11/22 06:00,76.462,73.12,0.107,0,0.0963,0.7777,17,0,0.6006,178.1,0.0106,0.0106,0,0,0,0,0,0.0963,0.0963,90.061,90.061
16/11/22 07:00,301.16,288.21,0.4361,0.0681,0.4101,0.8405,18,0,2.4374,178.92,0.026,0.026,0,0,0,0,0,0.4101,0.4101,94.029,94.029
16/11/22 08:00,491.77,478.07,0.7075,0.3309,0.6729,0.8447,19,0,4.0697,173.86,0.0346,0.0346,0,0,0,0,0,0.6729,0.6729,95.108,95.108
16/11/22 09:00,501.06,487.53,0.7173,0.3404,0.6824,0.8407,20,0,4.1525,172.75,0.0349,0.0349,0,0,0,0,0,0.6824,0.6824,95.13,95.13
16/11/22 10:00,723.53,713.2,1.0082,0.6219,0.9639,0.8224,20,0,6.0802,165.82,0.0443,0.0443,0,0,0,0,0,0.9639,0.9639,95.606,95.606
16/11/22 11:00,873.19,867.18,1.1853,0.7934,1.1354,0.8026,20,0,7.3995,160.19,0.0499,0.0499,0,0,0,0,0,1.1354,1.1354,95.787,95.787
16/11/22 12:00,847.16,840.15,1.1555,0.7645,1.1065,0.8063,20,0,7.1705,161.15,0.049,0.049,0,0,0,0,0,1.1065,1.1065,95.76,95.76
16/11/22 13:00,508.69,491.98,0.7234,0.3463,0.6883,0.8352,20,0,4.1909,172.61,0.0351,0.0351,0,0,0,0,0,0.6883,0.6883,95.145,95.145
16/11/22 14:00,485.75,470.03,0.6902,0.3141,0.6561,0.8337,21,0,4.0021,172.46,0.0341,0.0341,0,0,0,0,0,0.6561,0.6561,95.058,95.058
16/11/22 15:00,471.65,453.19,0.667,0.2916,0.6336,0.8293,21,0,3.8564,172.96,0.0334,0.0334,0,0,0,0,0,0.6336,0.6336,94.994,94.994
16/11/22 16:00,320.37,297.36,0.444,0.0756,0.4176,0.8047,21,0,2.517,176.4,0.0263,0.0263,0,0,0,0,0,0.4176,0.4176,94.065,94.065
16/11/22 17:00,133.36,100.12,0.1467,0,0.1335,0.6181,20,0,0.8293,176.94,0.0132,0.0132,0,0,0,0,0,0.1335,0.1335,91.003,91.003
16/11/22 18:00,35.168,33.707,0.0463,0,0.0396,0.6945,19,0,0.2704,171.26,0.0067,0.0067,0,0,0,0,0,0.0396,0.0396,85.443,85.443
16/11/22 19:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/11/22 20:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/11/22 21:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/11/22 22:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/11/22 23:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/11/22 00:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/11/22 01:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/11/22 02:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/11/22 03:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/11/22 04:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/11/22 05:00,13.24,12.971,0.0158,0,0.0111,0.5152,18,0,0.0967,163.53,0.0048,0.0048,0,0,0,0,0,0.0111,0.0111,69.856,69.856
17/11/22 06:00,36.794,35.382,0.049,0,0.0421,0.7067,18,0,0.2843,172.51,0.0069,0.0069,0,0,0,0,0,0.0421,0.0421,85.899,85.899
17/11/22 07:00,74.027,70.994,0.1032,0,0.0929,0.7742,18,0,0.5831,177.07,0.0104,0.0104,0,0,0,0,0,0.0929,0.0929,89.929,89.929
17/11/22 08:00,113.53,108.92,0.1609,0,0.1468,0.798,19,0,0.9033,178.1,0.0141,0.0141,0,0,0,0,0,0.1468,0.1468,91.233,91.233
17/11/22 09:00,184.62,177.4,0.2661,0,0.2457,0.8217,19,0,1.4864,179.03,0.0204,0.0204,0,0,0,0,0,0.2457,0.2457,92.346,92.346
17/11/22 10:00,291.78,281.1,0.4236,0.0559,0.3979,0.8419,19,0,2.3767,178.22,0.0256,0.0256,0,0,0,0,0,0.3979,0.3979,93.948,93.948
17/11/22 11:00,129.33,124.2,0.1844,0,0.1687,0.8054,19,0,1.0328,178.49,0.0156,0.0156,0,0,0,0,0,0.1687,0.1687,91.532,91.532
17/11/22 12:00,84.047,80.636,0.1175,0,0.1062,0.7801,19,0,0.6646,176.85,0.0113,0.0113,0,0,0,0,0,0.1062,0.1062,90.369,90.369
17/11/22 13:00,76.291,73.165,0.1061,0,0.0955,0.7729,19,0,0.6017,176.36,0.0106,0.0106,0,0,0,0,0,0.0955,0.0955,90.023,90.023
17/11/22 14:00,194.4,186.69,0.2804,0,0.2595,0.824,19,0,1.5659,179.03,0.0208,0.0208,0,0,0,0,0,0.2595,0.2595,92.566,92.566
17/11/22 15:00,217.46,208.6,0.3139,0,0.2919,0.8286,19,0,1.7537,178.97,0.022,0.022,0,0,0,0,0,0.2919,0.2919,93.003,93.003
17/11/22 16:00,238.25,226.93,0.3418,0,0.3189,0.8262,19,0,1.9111,178.84,0.0229,0.0229,0,0,0,0,0,0.3189,0.3189,93.301,93.301
17/11/22 17:00,133.62,123.19,0.1828,0,0.1673,0.7729,19,0,1.0243,178.47,0.0155,0.0155,0,0,0,0,0,0.1673,0.1673,91.515,91.515
17/11/22 18:00,37.547,36.006,0.05,0,0.043,0.707,18,0,0.2895,172.64,0.007,0.007,0,0,0,0,0,0.043,0.043,86.043,86.043
17/11/22 19:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/11/22 20:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/11/22 21:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/11/22 22:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/11/22 23:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/11/22 00:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/11/22 01:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/11/22 02:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/11/22 03:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/11/22 04:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/11/22 05:00,11.342,11.164,0.0133,0,0.0087,0.4723,17,0,0.0816,162.8,0.0046,0.0046,0,0,0,0,0,0.0087,0.0087,65.338,65.338
18/11/22 06:00,35.837,34.466,0.0479,0,0.041,0.7068,17,0,0.2764,173.19,0.0068,0.0068,0,0,0,0,0,0.041,0.041,85.716,85.716
18/11/22 07:00,66.33,63.615,0.092,0,0.0823,0.7657,18,0,0.5211,176.46,0.0097,0.0097,0,0,0,0,0,0.0823,0.0823,89.481,89.481
18/11/22 08:00,115.47,110.78,0.1644,0,0.1501,0.8025,18,0,0.9186,179.01,0.0143,0.0143,0,0,0,0,0,0.1501,0.1501,91.289,91.289
18/11/22 09:00,148.49,142.58,0.2135,0,0.1961,0.815,18,0,1.1886,179.64,0.0175,0.0175,0,0,0,0,0,0.1961,0.1961,91.816,91.816
18/11/22 10:00,174.83,168.01,0.2517,0,0.2318,0.8185,19,0,1.4061,179.01,0.0199,0.0199,0,0,0,0,0,0.2318,0.2318,92.099,92.099
18/11/22 11:00,246.02,236.83,0.3568,0,0.3334,0.8366,19,0,1.9962,178.76,0.0234,0.0234,0,0,0,0,0,0.3334,0.3334,93.443,93.443
18/11/22 12:00,50.538,48.456,0.0685,0,0.0604,0.7372,19,0,0.3941,173.89,0.0082,0.0082,0,0,0,0,0,0.0604,0.0604,88.076,88.076
18/11/22 13:00,254.47,246.53,0.3731,0.0072,0.3492,0.8471,18,0,2.0791,179.47,0.0239,0.0239,0,0,0,0,0,0.3492,0.3492,93.587,93.587
18/11/22 14:00,250.66,240.9,0.363,0,0.3394,0.8358,19,0,2.0311,178.72,0.0236,0.0236,0,0,0,0,0,0.3394,0.3394,93.497,93.497
18/11/22 15:00,97.049,93.07,0.136,0,0.1235,0.7853,20,0,0.7698,176.64,0.0125,0.0125,0,0,0,0,0,0.1235,0.1235,90.799,90.799
18/11/22 16:00,219.01,208.04,0.313,0,0.2911,0.8204,19,0,1.7489,178.97,0.0219,0.0219,0,0,0,0,0,0.2911,0.2911,92.993,92.993
18/11/22 17:00,121.82,113.37,0.1684,0,0.1539,0.7796,18,0,0.9406,179.08,0.0146,0.0146,0,0,0,0,0,0.1539,0.1539,91.343,91.343
18/11/22 18:00,36.057,34.578,0.0478,0,0.041,0.7018,18,0,0.2775,172.33,0.0068,0.0068,0,0,0,0,0,0.041,0.041,85.705,85.705
18/11/22 19:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/11/22 20:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/11/22 21:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/11/22 22:00,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/11/22 23:00,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/11/22 00:00,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/11/22 01:00,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/11/22 02:00,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/11/22 03:00,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/11/22 04:00,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/11/22 05:00,16.108,15.681,0.02,0,0.015,0.5735,15,0,0.119,168.08,0.005,0.005,0,0,0,0,0,0.015,0.015,74.808,74.808
19/11/22 06:00,51.184,49.122,0.0705,0,0.0622,0.7498,16,0,0.399,176.58,0.0083,0.0083,0,0,0,0,0,0.0622,0.0622,88.24,88.24
19/11/22 07:00,276.28,264.39,0.4019,0.035,0.377,0.8424,17,0,2.2322,180.06,0.0249,0.0249,0,0,0,0,0,0.377,0.377,93.81,93.81
19/11/22 08:00,438.59,425.22,0.6365,0.2621,0.6041,0.8503,18,0,3.6102,176.31,0.0324,0.0324,0,0,0,0,0,0.6041,0.6041,94.912,94.912
19/11/22 09:00,332.78,320.8,0.4826,0.113,0.455,0.844,19,0,2.7176,177.6,0.0276,0.0276,0,0,0,0,0,0.455,0.455,94.278,94.278
19/11/22 10:00,747.4,739.66,1.0399,0.6526,0.9946,0.8214,20,0,6.3093,164.82,0.0453,0.0453,0,0,0,0,0,0.9946,0.9946,95.643,95.643
19/11/22 11:00,904.39,898.38,1.2191,0.826,1.168,0.7972,20,0,7.6625,159.09,0.051,0.051,0,0,0,0,0,1.168,1.168,95.815,95.815
19/11/22 12:00,881.91,874.97,1.1938,0.8016,1.1436,0.8005,20,0,7.4653,159.91,0.0502,0.0502,0,0,0,0,0,1.1436,1.1436,95.794,95.794
19/11/22 13:00,931.88,923.06,1.2452,0.8514,1.1934,0.7905,20,0,7.8694,158.23,0.0518,0.0518,0,0,0,0,0,1.1934,1.1934,95.836,95.836
19/11/22 14:00,802.57,787.67,1.0961,0.707,1.049,0.8068,20,0,6.7227,163.04,0.0471,0.0471,0,0,0,0,0,1.049,1.049,95.703,95.703
19/11/22 15:00,587.62,565.35,0.8216,0.4414,0.7834,0.8229,20,0,4.8222,170.39,0.0383,0.0383,0,0,0,0,0,0.7834,0.7834,95.343,95.343
19/11/22 16:00,339.65,314.44,0.4712,0.1019,0.4439,0.8068,20,0,2.6633,176.92,0.0272,0.0272,0,0,0,0,0,0.4439,0.4439,94.217,94.217
