Year,Month,Day,Hour,Minute,air_temp,dni,ghi,period_end,period
2023,9,13,6,50,12,13,25,13/09/2023 6:50,0.00:05:00
2023,9,13,6,55,12,0,29,13/09/2023 6:55,0.00:05:00
2023,9,13,7,0,12,144,49,13/09/2023 7:00,0.00:05:00
2023,9,13,7,5,12,179,61,13/09/2023 7:05,0.00:05:00
2023,9,13,7,10,13,211,74,13/09/2023 7:10,0.00:05:00
2023,9,13,7,15,13,245,88,13/09/2023 7:15,0.00:05:00
2023,9,13,7,20,13,138,92,13/09/2023 7:20,0.00:05:00
2023,9,13,7,25,13,119,102,13/09/2023 7:25,0.00:05:00
2023,9,13,7,30,13,171,118,13/09/2023 7:30,0.00:05:00
2023,9,13,7,35,13,171,129,13/09/2023 7:35,0.00:05:00
2023,9,13,7,40,13,223,147,13/09/2023 7:40,0.00:05:00
2023,9,13,7,45,13,87,141,13/09/2023 7:45,0.00:05:00
2023,9,13,7,50,13,151,161,13/09/2023 7:50,0.00:05:00
2023,9,13,7,55,13,173,176,13/09/2023 7:55,0.00:05:00
2023,9,13,8,0,13,410,220,13/09/2023 8:00,0.00:05:00
2023,9,13,8,5,13,306,219,13/09/2023 8:05,0.00:05:00
2023,9,13,8,10,13,433,250,13/09/2023 8:10,0.00:05:00
2023,9,13,8,15,13,192,225,13/09/2023 8:15,0.00:05:00
2023,9,13,8,20,13,58,209,13/09/2023 8:20,0.00:05:00
2023,9,13,8,25,13,4,206,13/09/2023 8:25,0.00:05:00
2023,9,13,8,30,13,158,251,13/09/2023 8:30,0.00:05:00
2023,9,13,8,35,14,340,298,13/09/2023 8:35,0.00:05:00
2023,9,13,8,40,14,645,363,13/09/2023 8:40,0.00:05:00
2023,9,13,8,45,14,504,353,13/09/2023 8:45,0.00:05:00
2023,9,13,8,50,14,629,388,13/09/2023 8:50,0.00:05:00
2023,9,13,8,55,14,724,418,13/09/2023 8:55,0.00:05:00
2023,9,13,9,0,14,803,445,13/09/2023 9:00,0.00:05:00
2023,9,13,9,5,14,759,451,13/09/2023 9:05,0.00:05:00
2023,9,13,9,10,14,734,460,13/09/2023 9:10,0.00:05:00
2023,9,13,9,15,14,825,490,13/09/2023 9:15,0.00:05:00
2023,9,13,9,20,14,832,504,13/09/2023 9:20,0.00:05:00
2023,9,13,9,25,14,838,519,13/09/2023 9:25,0.00:05:00
2023,9,13,9,30,14,844,532,13/09/2023 9:30,0.00:05:00
2023,9,13,9,35,14,850,546,13/09/2023 9:35,0.00:05:00
2023,9,13,9,40,14,855,559,13/09/2023 9:40,0.00:05:00
2023,9,13,9,45,14,860,572,13/09/2023 9:45,0.00:05:00
2023,9,13,9,50,14,865,585,13/09/2023 9:50,0.00:05:00
2023,9,13,9,55,14,870,597,13/09/2023 9:55,0.00:05:00
2023,9,13,10,0,14,874,609,13/09/2023 10:00,0.00:05:00
2023,9,13,10,5,14,879,621,13/09/2023 10:05,0.00:05:00
2023,9,13,10,10,14,882,632,13/09/2023 10:10,0.00:05:00
2023,9,13,10,15,14,886,643,13/09/2023 10:15,0.00:05:00
2023,9,13,10,20,14,890,654,13/09/2023 10:20,0.00:05:00
2023,9,13,10,25,14,893,664,13/09/2023 10:25,0.00:05:00
2023,9,13,10,30,14,896,674,13/09/2023 10:30,0.00:05:00
2023,9,13,10,35,14,886,680,13/09/2023 10:35,0.00:05:00
2023,9,13,10,40,15,784,662,13/09/2023 10:40,0.00:05:00
2023,9,13,10,45,15,822,680,13/09/2023 10:45,0.00:05:00
2023,9,13,10,50,15,689,651,13/09/2023 10:50,0.00:05:00
2023,9,13,10,55,15,628,641,13/09/2023 10:55,0.00:05:00
2023,9,13,11,0,15,154,489,13/09/2023 11:00,0.00:05:00
2023,9,13,11,5,15,3,427,13/09/2023 11:05,0.00:05:00
2023,9,13,11,10,15,0,389,13/09/2023 11:10,0.00:05:00
2023,9,13,11,15,15,76,468,13/09/2023 11:15,0.00:05:00
2023,9,13,11,20,15,57,463,13/09/2023 11:20,0.00:05:00
2023,9,13,11,25,15,179,519,13/09/2023 11:25,0.00:05:00
2023,9,13,11,30,15,456,622,13/09/2023 11:30,0.00:05:00
2023,9,13,11,35,15,605,673,13/09/2023 11:35,0.00:05:00
2023,9,13,11,40,15,429,620,13/09/2023 11:40,0.00:05:00
2023,9,13,11,45,15,6,450,13/09/2023 11:45,0.00:05:00
2023,9,13,11,50,15,0,392,13/09/2023 11:50,0.00:05:00
2023,9,13,11,55,15,226,552,13/09/2023 11:55,0.00:05:00
2023,9,13,12,0,15,734,724,13/09/2023 12:00,0.00:05:00
2023,9,13,12,5,15,914,777,13/09/2023 12:05,0.00:05:00
2023,9,13,12,10,15,838,757,13/09/2023 12:10,0.00:05:00
2023,9,13,12,15,15,486,650,13/09/2023 12:15,0.00:05:00
2023,9,13,12,20,15,117,511,13/09/2023 12:20,0.00:05:00
2023,9,13,12,25,15,298,584,13/09/2023 12:25,0.00:05:00
2023,9,13,12,30,15,203,547,13/09/2023 12:30,0.00:05:00
2023,9,13,12,35,15,137,518,13/09/2023 12:35,0.00:05:00
2023,9,13,12,40,15,400,619,13/09/2023 12:40,0.00:05:00
2023,9,13,12,45,15,732,722,13/09/2023 12:45,0.00:05:00
2023,9,13,12,50,15,731,720,13/09/2023 12:50,0.00:05:00
2023,9,13,12,55,15,730,717,13/09/2023 12:55,0.00:05:00
2023,9,13,13,0,15,481,637,13/09/2023 13:00,0.00:05:00
2023,9,13,13,5,15,370,597,13/09/2023 13:05,0.00:05:00
2023,9,13,13,10,15,267,557,13/09/2023 13:10,0.00:05:00
2023,9,13,13,15,15,36,457,13/09/2023 13:15,0.00:05:00
2023,9,13,13,20,15,1,437,13/09/2023 13:20,0.00:05:00
2023,9,13,13,25,15,419,599,13/09/2023 13:25,0.00:05:00
2023,9,13,13,30,15,502,621,13/09/2023 13:30,0.00:05:00
2023,9,13,13,35,15,530,625,13/09/2023 13:35,0.00:05:00
2023,9,13,13,40,15,557,628,13/09/2023 13:40,0.00:05:00
2023,9,13,13,45,15,747,675,13/09/2023 13:45,0.00:05:00
2023,9,13,13,50,15,893,707,13/09/2023 13:50,0.00:05:00
2023,9,13,13,55,15,880,696,13/09/2023 13:55,0.00:05:00
2023,9,13,14,0,15,841,678,13/09/2023 14:00,0.00:05:00
2023,9,13,14,5,15,636,617,13/09/2023 14:05,0.00:05:00
2023,9,13,14,10,15,571,591,13/09/2023 14:10,0.00:05:00
2023,9,13,14,15,15,479,558,13/09/2023 14:15,0.00:05:00
2023,9,13,14,20,15,448,541,13/09/2023 14:20,0.00:05:00
2023,9,13,14,25,15,337,500,13/09/2023 14:25,0.00:05:00
2023,9,13,14,30,15,259,468,13/09/2023 14:30,0.00:05:00
2023,9,13,14,35,15,357,490,13/09/2023 14:35,0.00:05:00
2023,9,13,14,40,15,520,526,13/09/2023 14:40,0.00:05:00
2023,9,13,14,45,15,738,570,13/09/2023 14:45,0.00:05:00
2023,9,13,14,50,15,572,520,13/09/2023 14:50,0.00:05:00
2023,9,13,14,55,15,342,451,13/09/2023 14:55,0.00:05:00
2023,9,13,15,0,15,241,413,13/09/2023 15:00,0.00:05:00
2023,9,13,15,5,15,194,390,13/09/2023 15:05,0.00:05:00
2023,9,13,15,10,15,24,327,13/09/2023 15:10,0.00:05:00
2023,9,13,15,15,15,0,302,13/09/2023 15:15,0.00:05:00
2023,9,13,15,20,15,0,210,13/09/2023 15:20,0.00:05:00
2023,9,13,15,25,15,0,236,13/09/2023 15:25,0.00:05:00
2023,9,13,15,30,15,75,310,13/09/2023 15:30,0.00:05:00
2023,9,13,15,35,15,253,349,13/09/2023 15:35,0.00:05:00
2023,9,13,15,40,15,305,350,13/09/2023 15:40,0.00:05:00
2023,9,13,15,45,15,205,316,13/09/2023 15:45,0.00:05:00
2023,9,13,15,50,15,253,317,13/09/2023 15:50,0.00:05:00
2023,9,13,15,55,15,57,259,13/09/2023 15:55,0.00:05:00
2023,9,13,16,0,15,34,244,13/09/2023 16:00,0.00:05:00
2023,9,13,16,5,15,0,204,13/09/2023 16:05,0.00:05:00
2023,9,13,16,10,15,0,186,13/09/2023 16:10,0.00:05:00
2023,9,13,16,15,15,0,143,13/09/2023 16:15,0.00:05:00
2023,9,13,16,20,15,0,94,13/09/2023 16:20,0.00:05:00
2023,9,13,16,25,15,0,100,13/09/2023 16:25,0.00:05:00
2023,9,13,16,30,15,118,202,13/09/2023 16:30,0.00:05:00
2023,9,13,16,35,15,309,221,13/09/2023 16:35,0.00:05:00
2023,9,13,16,40,15,342,213,13/09/2023 16:40,0.00:05:00
2023,9,13,16,45,15,448,213,13/09/2023 16:45,0.00:05:00
2023,9,13,16,50,15,629,218,13/09/2023 16:50,0.00:05:00
2023,9,13,16,55,15,610,202,13/09/2023 16:55,0.00:05:00
2023,9,13,17,0,15,424,170,13/09/2023 17:00,0.00:05:00
2023,9,13,17,5,15,566,168,13/09/2023 17:05,0.00:05:00
2023,9,13,17,10,15,361,137,13/09/2023 17:10,0.00:05:00
2023,9,13,17,15,15,306,120,13/09/2023 17:15,0.00:05:00
2023,9,13,17,20,14,113,92,13/09/2023 17:20,0.00:05:00
2023,9,13,17,25,14,0,62,13/09/2023 17:25,0.00:05:00
2023,9,13,17,30,14,0,38,13/09/2023 17:30,0.00:05:00
2023,9,13,17,35,14,0,45,13/09/2023 17:35,0.00:05:00
2023,9,13,17,40,14,0,40,13/09/2023 17:40,0.00:05:00
2023,9,13,17,45,14,0,24,13/09/2023 17:45,0.00:05:00
2023,9,13,17,50,14,0,23,13/09/2023 17:50,0.00:05:00
2023,9,13,17,55,14,0,16,13/09/2023 17:55,0.00:05:00
2023,9,13,18,0,14,0,9,13/09/2023 18:00,0.00:05:00
2023,9,13,18,5,14,0,2,13/09/2023 18:05,0.00:05:00
2023,9,13,18,10,14,0,0,13/09/2023 18:10,0.00:05:00
2023,9,13,18,15,14,0,0,13/09/2023 18:15,0.00:05:00
2023,9,13,18,20,14,0,0,13/09/2023 18:20,0.00:05:00
2023,9,13,18,25,14,0,0,13/09/2023 18:25,0.00:05:00
2023,9,13,18,30,14,0,0,13/09/2023 18:30,0.00:05:00
2023,9,13,18,35,14,0,0,13/09/2023 18:35,0.00:05:00
2023,9,13,18,40,14,0,0,13/09/2023 18:40,0.00:05:00
2023,9,13,18,45,14,0,0,13/09/2023 18:45,0.00:05:00
2023,9,13,18,50,14,0,0,13/09/2023 18:50,0.00:05:00
2023,9,13,18,55,14,0,0,13/09/2023 18:55,0.00:05:00
2023,9,13,19,0,14,0,0,13/09/2023 19:00,0.00:05:00
2023,9,13,19,5,14,0,0,13/09/2023 19:05,0.00:05:00
2023,9,13,19,10,14,0,0,13/09/2023 19:10,0.00:05:00
2023,9,13,19,15,14,0,0,13/09/2023 19:15,0.00:05:00
2023,9,13,19,20,14,0,0,13/09/2023 19:20,0.00:05:00
2023,9,13,19,25,14,0,0,13/09/2023 19:25,0.00:05:00
2023,9,13,19,30,14,0,0,13/09/2023 19:30,0.00:05:00
2023,9,13,19,35,14,0,0,13/09/2023 19:35,0.00:05:00
2023,9,13,19,40,14,0,0,13/09/2023 19:40,0.00:05:00
2023,9,13,19,45,14,0,0,13/09/2023 19:45,0.00:05:00
2023,9,13,19,50,14,0,0,13/09/2023 19:50,0.00:05:00
2023,9,13,19,55,14,0,0,13/09/2023 19:55,0.00:05:00
2023,9,13,20,0,14,0,0,13/09/2023 20:00,0.00:05:00
2023,9,13,20,5,14,0,0,13/09/2023 20:05,0.00:05:00
2023,9,13,20,10,14,0,0,13/09/2023 20:10,0.00:05:00
2023,9,13,20,15,14,0,0,13/09/2023 20:15,0.00:05:00
2023,9,13,20,20,14,0,0,13/09/2023 20:20,0.00:05:00
2023,9,13,20,25,14,0,0,13/09/2023 20:25,0.00:05:00
2023,9,13,20,30,14,0,0,13/09/2023 20:30,0.00:05:00
2023,9,13,20,35,14,0,0,13/09/2023 20:35,0.00:05:00
2023,9,13,20,40,14,0,0,13/09/2023 20:40,0.00:05:00
2023,9,13,20,45,14,0,0,13/09/2023 20:45,0.00:05:00
2023,9,13,20,50,14,0,0,13/09/2023 20:50,0.00:05:00
2023,9,13,20,55,14,0,0,13/09/2023 20:55,0.00:05:00
2023,9,13,21,0,14,0,0,13/09/2023 21:00,0.00:05:00
2023,9,13,21,5,14,0,0,13/09/2023 21:05,0.00:05:00
2023,9,13,21,10,14,0,0,13/09/2023 21:10,0.00:05:00
2023,9,13,21,15,13,0,0,13/09/2023 21:15,0.00:05:00
2023,9,13,21,20,13,0,0,13/09/2023 21:20,0.00:05:00
2023,9,13,21,25,13,0,0,13/09/2023 21:25,0.00:05:00
2023,9,13,21,30,13,0,0,13/09/2023 21:30,0.00:05:00
2023,9,13,21,35,13,0,0,13/09/2023 21:35,0.00:05:00
2023,9,13,21,40,13,0,0,13/09/2023 21:40,0.00:05:00
2023,9,13,21,45,13,0,0,13/09/2023 21:45,0.00:05:00
2023,9,13,21,50,13,0,0,13/09/2023 21:50,0.00:05:00
2023,9,13,21,55,13,0,0,13/09/2023 21:55,0.00:05:00
2023,9,13,22,0,13,0,0,13/09/2023 22:00,0.00:05:00
2023,9,13,22,5,13,0,0,13/09/2023 22:05,0.00:05:00
2023,9,13,22,10,13,0,0,13/09/2023 22:10,0.00:05:00
2023,9,13,22,15,13,0,0,13/09/2023 22:15,0.00:05:00
2023,9,13,22,20,13,0,0,13/09/2023 22:20,0.00:05:00
2023,9,13,22,25,13,0,0,13/09/2023 22:25,0.00:05:00
2023,9,13,22,30,13,0,0,13/09/2023 22:30,0.00:05:00
2023,9,13,22,35,13,0,0,13/09/2023 22:35,0.00:05:00
2023,9,13,22,40,13,0,0,13/09/2023 22:40,0.00:05:00
2023,9,13,22,45,13,0,0,13/09/2023 22:45,0.00:05:00
2023,9,13,22,50,13,0,0,13/09/2023 22:50,0.00:05:00
2023,9,13,22,55,13,0,0,13/09/2023 22:55,0.00:05:00
2023,9,13,23,0,13,0,0,13/09/2023 23:00,0.00:05:00
2023,9,13,23,5,13,0,0,13/09/2023 23:05,0.00:05:00
2023,9,13,23,10,13,0,0,13/09/2023 23:10,0.00:05:00
2023,9,13,23,15,13,0,0,13/09/2023 23:15,0.00:05:00
2023,9,13,23,20,13,0,0,13/09/2023 23:20,0.00:05:00
2023,9,13,23,25,13,0,0,13/09/2023 23:25,0.00:05:00
2023,9,13,23,30,13,0,0,13/09/2023 23:30,0.00:05:00
2023,9,13,23,35,13,0,0,13/09/2023 23:35,0.00:05:00
2023,9,13,23,40,13,0,0,13/09/2023 23:40,0.00:05:00
2023,9,13,23,45,13,0,0,13/09/2023 23:45,0.00:05:00
2023,9,13,23,50,13,0,0,13/09/2023 23:50,0.00:05:00
2023,9,13,23,55,13,0,0,13/09/2023 23:55,0.00:05:00
2023,9,14,0,0,13,0,0,14/09/2023 0:00,0.00:05:00
2023,9,14,0,5,13,0,0,14/09/2023 0:05,0.00:05:00
2023,9,14,0,10,13,0,0,14/09/2023 0:10,0.00:05:00
2023,9,14,0,15,13,0,0,14/09/2023 0:15,0.00:05:00
2023,9,14,0,20,13,0,0,14/09/2023 0:20,0.00:05:00
2023,9,14,0,25,13,0,0,14/09/2023 0:25,0.00:05:00
2023,9,14,0,30,13,0,0,14/09/2023 0:30,0.00:05:00
2023,9,14,0,35,13,0,0,14/09/2023 0:35,0.00:05:00
2023,9,14,0,40,13,0,0,14/09/2023 0:40,0.00:05:00
2023,9,14,0,45,13,0,0,14/09/2023 0:45,0.00:05:00
2023,9,14,0,50,13,0,0,14/09/2023 0:50,0.00:05:00
2023,9,14,0,55,13,0,0,14/09/2023 0:55,0.00:05:00
2023,9,14,1,0,13,0,0,14/09/2023 1:00,0.00:05:00
2023,9,14,1,5,13,0,0,14/09/2023 1:05,0.00:05:00
2023,9,14,1,10,13,0,0,14/09/2023 1:10,0.00:05:00
2023,9,14,1,15,13,0,0,14/09/2023 1:15,0.00:05:00
2023,9,14,1,20,13,0,0,14/09/2023 1:20,0.00:05:00
2023,9,14,1,25,13,0,0,14/09/2023 1:25,0.00:05:00
2023,9,14,1,30,13,0,0,14/09/2023 1:30,0.00:05:00
2023,9,14,1,35,13,0,0,14/09/2023 1:35,0.00:05:00
2023,9,14,1,40,13,0,0,14/09/2023 1:40,0.00:05:00
2023,9,14,1,45,13,0,0,14/09/2023 1:45,0.00:05:00
2023,9,14,1,50,13,0,0,14/09/2023 1:50,0.00:05:00
2023,9,14,1,55,14,0,0,14/09/2023 1:55,0.00:05:00
2023,9,14,2,0,14,0,0,14/09/2023 2:00,0.00:05:00
2023,9,14,2,5,14,0,0,14/09/2023 2:05,0.00:05:00
2023,9,14,2,10,14,0,0,14/09/2023 2:10,0.00:05:00
2023,9,14,2,15,14,0,0,14/09/2023 2:15,0.00:05:00
2023,9,14,2,20,14,0,0,14/09/2023 2:20,0.00:05:00
2023,9,14,2,25,14,0,0,14/09/2023 2:25,0.00:05:00
2023,9,14,2,30,14,0,0,14/09/2023 2:30,0.00:05:00
2023,9,14,2,35,13,0,0,14/09/2023 2:35,0.00:05:00
2023,9,14,2,40,13,0,0,14/09/2023 2:40,0.00:05:00
2023,9,14,2,45,13,0,0,14/09/2023 2:45,0.00:05:00
2023,9,14,2,50,13,0,0,14/09/2023 2:50,0.00:05:00
2023,9,14,2,55,13,0,0,14/09/2023 2:55,0.00:05:00
2023,9,14,3,0,13,0,0,14/09/2023 3:00,0.00:05:00
2023,9,14,3,5,13,0,0,14/09/2023 3:05,0.00:05:00
2023,9,14,3,10,13,0,0,14/09/2023 3:10,0.00:05:00
2023,9,14,3,15,13,0,0,14/09/2023 3:15,0.00:05:00
2023,9,14,3,20,13,0,0,14/09/2023 3:20,0.00:05:00
2023,9,14,3,25,13,0,0,14/09/2023 3:25,0.00:05:00
2023,9,14,3,30,13,0,0,14/09/2023 3:30,0.00:05:00
2023,9,14,3,35,14,0,0,14/09/2023 3:35,0.00:05:00
2023,9,14,3,40,14,0,0,14/09/2023 3:40,0.00:05:00
2023,9,14,3,45,14,0,0,14/09/2023 3:45,0.00:05:00
2023,9,14,3,50,14,0,0,14/09/2023 3:50,0.00:05:00
2023,9,14,3,55,14,0,0,14/09/2023 3:55,0.00:05:00
2023,9,14,4,0,14,0,0,14/09/2023 4:00,0.00:05:00
2023,9,14,4,5,14,0,0,14/09/2023 4:05,0.00:05:00
2023,9,14,4,10,14,0,0,14/09/2023 4:10,0.00:05:00
2023,9,14,4,15,14,0,0,14/09/2023 4:15,0.00:05:00
2023,9,14,4,20,13,0,0,14/09/2023 4:20,0.00:05:00
2023,9,14,4,25,13,0,0,14/09/2023 4:25,0.00:05:00
2023,9,14,4,30,13,0,0,14/09/2023 4:30,0.00:05:00
2023,9,14,4,35,13,0,0,14/09/2023 4:35,0.00:05:00
2023,9,14,4,40,13,0,0,14/09/2023 4:40,0.00:05:00
2023,9,14,4,45,13,0,0,14/09/2023 4:45,0.00:05:00
2023,9,14,4,50,13,0,0,14/09/2023 4:50,0.00:05:00
2023,9,14,4,55,13,0,0,14/09/2023 4:55,0.00:05:00
2023,9,14,5,0,13,0,0,14/09/2023 5:00,0.00:05:00
2023,9,14,5,5,13,0,0,14/09/2023 5:05,0.00:05:00
2023,9,14,5,10,13,0,0,14/09/2023 5:10,0.00:05:00
2023,9,14,5,15,13,0,0,14/09/2023 5:15,0.00:05:00
2023,9,14,5,20,13,0,0,14/09/2023 5:20,0.00:05:00
2023,9,14,5,25,13,0,0,14/09/2023 5:25,0.00:05:00
2023,9,14,5,30,13,0,0,14/09/2023 5:30,0.00:05:00
2023,9,14,5,35,13,0,0,14/09/2023 5:35,0.00:05:00
2023,9,14,5,40,13,0,0,14/09/2023 5:40,0.00:05:00
2023,9,14,5,45,13,0,0,14/09/2023 5:45,0.00:05:00
2023,9,14,5,50,13,0,0,14/09/2023 5:50,0.00:05:00
2023,9,14,5,55,13,0,0,14/09/2023 5:55,0.00:05:00
2023,9,14,6,0,13,0,0,14/09/2023 6:00,0.00:05:00
2023,9,14,6,5,13,0,0,14/09/2023 6:05,0.00:05:00
2023,9,14,6,10,13,0,0,14/09/2023 6:10,0.00:05:00
2023,9,14,6,15,13,0,0,14/09/2023 6:15,0.00:05:00
2023,9,14,6,20,13,0,0,14/09/2023 6:20,0.00:05:00
2023,9,14,6,25,13,0,0,14/09/2023 6:25,0.00:05:00
2023,9,14,6,30,13,0,0,14/09/2023 6:30,0.00:05:00
2023,9,14,6,35,13,0,2,14/09/2023 6:35,0.00:05:00
2023,9,14,6,40,13,0,7,14/09/2023 6:40,0.00:05:00
2023,9,14,6,45,13,0,14,14/09/2023 6:45,0.00:05:00
2023,9,14,6,50,13,0,23,14/09/2023 6:50,0.00:05:00
2023,9,14,6,55,13,0,32,14/09/2023 6:55,0.00:05:00
2023,9,14,7,0,13,0,39,14/09/2023 7:00,0.00:05:00
2023,9,14,7,5,13,0,46,14/09/2023 7:05,0.00:05:00
2023,9,14,7,10,13,0,51,14/09/2023 7:10,0.00:05:00
2023,9,14,7,15,13,0,60,14/09/2023 7:15,0.00:05:00
2023,9,14,7,20,13,0,66,14/09/2023 7:20,0.00:05:00
2023,9,14,7,25,13,0,74,14/09/2023 7:25,0.00:05:00
2023,9,14,7,30,13,0,84,14/09/2023 7:30,0.00:05:00
2023,9,14,7,35,14,0,94,14/09/2023 7:35,0.00:05:00
2023,9,14,7,40,14,0,100,14/09/2023 7:40,0.00:05:00
2023,9,14,7,45,14,0,110,14/09/2023 7:45,0.00:05:00
2023,9,14,7,50,14,0,134,14/09/2023 7:50,0.00:05:00
2023,9,14,7,55,14,0,146,14/09/2023 7:55,0.00:05:00
2023,9,14,8,0,14,23,167,14/09/2023 8:00,0.00:05:00
2023,9,14,8,5,14,179,205,14/09/2023 8:05,0.00:05:00
2023,9,14,8,10,14,402,252,14/09/2023 8:10,0.00:05:00
2023,9,14,8,15,14,440,270,14/09/2023 8:15,0.00:05:00
2023,9,14,8,20,14,403,278,14/09/2023 8:20,0.00:05:00
2023,9,14,8,25,14,312,275,14/09/2023 8:25,0.00:05:00
2023,9,14,8,30,14,160,258,14/09/2023 8:30,0.00:05:00
2023,9,14,8,35,14,206,278,14/09/2023 8:35,0.00:05:00
2023,9,14,8,40,14,254,300,14/09/2023 8:40,0.00:05:00
2023,9,14,8,45,14,302,321,14/09/2023 8:45,0.00:05:00
2023,9,14,8,50,14,256,322,14/09/2023 8:50,0.00:05:00
2023,9,14,8,55,14,226,326,14/09/2023 8:55,0.00:05:00
2023,9,14,9,0,14,270,347,14/09/2023 9:00,0.00:05:00
2023,9,14,9,5,14,276,359,14/09/2023 9:05,0.00:05:00
2023,9,14,9,10,14,391,397,14/09/2023 9:10,0.00:05:00
2023,9,14,9,15,14,309,388,14/09/2023 9:15,0.00:05:00
2023,9,14,9,20,14,187,366,14/09/2023 9:20,0.00:05:00
2023,9,14,9,25,14,92,347,14/09/2023 9:25,0.00:05:00
2023,9,14,9,30,14,56,343,14/09/2023 9:30,0.00:05:00
2023,9,14,9,35,14,0,326,14/09/2023 9:35,0.00:05:00
2023,9,14,9,40,14,0,300,14/09/2023 9:40,0.00:05:00
2023,9,14,9,45,14,0,287,14/09/2023 9:45,0.00:05:00
2023,9,14,9,50,14,157,409,14/09/2023 9:50,0.00:05:00
2023,9,14,9,55,14,609,545,14/09/2023 9:55,0.00:05:00
2023,9,14,10,0,14,869,617,14/09/2023 10:00,0.00:05:00
2023,9,14,10,5,14,873,629,14/09/2023 10:05,0.00:05:00
2023,9,14,10,10,14,877,640,14/09/2023 10:10,0.00:05:00
2023,9,14,10,15,14,881,651,14/09/2023 10:15,0.00:05:00
2023,9,14,10,20,14,886,661,14/09/2023 10:20,0.00:05:00
2023,9,14,10,25,14,889,671,14/09/2023 10:25,0.00:05:00
2023,9,14,10,30,14,893,681,14/09/2023 10:30,0.00:05:00
2023,9,14,10,35,14,896,691,14/09/2023 10:35,0.00:05:00
2023,9,14,10,40,14,900,700,14/09/2023 10:40,0.00:05:00
2023,9,14,10,45,14,903,708,14/09/2023 10:45,0.00:05:00
2023,9,14,10,50,14,906,716,14/09/2023 10:50,0.00:05:00
2023,9,14,10,55,14,908,724,14/09/2023 10:55,0.00:05:00
2023,9,14,11,0,15,911,732,14/09/2023 11:00,0.00:05:00
2023,9,14,11,5,15,913,738,14/09/2023 11:05,0.00:05:00
2023,9,14,11,10,15,914,744,14/09/2023 11:10,0.00:05:00
2023,9,14,11,15,15,914,750,14/09/2023 11:15,0.00:05:00
2023,9,14,11,20,15,915,755,14/09/2023 11:20,0.00:05:00
2023,9,14,11,25,15,915,760,14/09/2023 11:25,0.00:05:00
2023,9,14,11,30,15,910,763,14/09/2023 11:30,0.00:05:00
2023,9,14,11,35,15,916,768,14/09/2023 11:35,0.00:05:00
2023,9,14,11,40,15,916,772,14/09/2023 11:40,0.00:05:00
2023,9,14,11,45,15,916,775,14/09/2023 11:45,0.00:05:00
2023,9,14,11,50,15,916,778,14/09/2023 11:50,0.00:05:00
2023,9,14,11,55,15,916,780,14/09/2023 11:55,0.00:05:00
2023,9,14,12,0,15,916,782,14/09/2023 12:00,0.00:05:00
2023,9,14,12,5,15,917,783,14/09/2023 12:05,0.00:05:00
2023,9,14,12,10,15,918,785,14/09/2023 12:10,0.00:05:00
2023,9,14,12,15,15,919,785,14/09/2023 12:15,0.00:05:00
2023,9,14,12,20,15,920,785,14/09/2023 12:20,0.00:05:00
2023,9,14,12,25,15,920,785,14/09/2023 12:25,0.00:05:00
2023,9,14,12,30,15,921,784,14/09/2023 12:30,0.00:05:00
2023,9,14,12,35,15,921,783,14/09/2023 12:35,0.00:05:00
2023,9,14,12,40,15,922,781,14/09/2023 12:40,0.00:05:00
2023,9,14,12,45,15,917,778,14/09/2023 12:45,0.00:05:00
2023,9,14,12,50,15,776,736,14/09/2023 12:50,0.00:05:00
2023,9,14,12,55,15,922,774,14/09/2023 12:55,0.00:05:00
2023,9,14,13,0,15,810,739,14/09/2023 13:00,0.00:05:00
2023,9,14,13,5,15,844,745,14/09/2023 13:05,0.00:05:00
2023,9,14,13,10,15,707,702,14/09/2023 13:10,0.00:05:00
2023,9,14,13,15,15,548,650,14/09/2023 13:15,0.00:05:00
2023,9,14,13,20,15,300,563,14/09/2023 13:20,0.00:05:00
2023,9,14,13,25,15,350,577,14/09/2023 13:25,0.00:05:00
2023,9,14,13,30,15,402,590,14/09/2023 13:30,0.00:05:00
2023,9,14,13,35,16,322,558,14/09/2023 13:35,0.00:05:00
2023,9,14,13,40,16,158,492,14/09/2023 13:40,0.00:05:00
2023,9,14,13,45,16,156,486,14/09/2023 13:45,0.00:05:00
2023,9,14,13,50,16,94,456,14/09/2023 13:50,0.00:05:00
2023,9,14,13,55,16,132,467,14/09/2023 13:55,0.00:05:00
2023,9,14,14,0,16,264,510,14/09/2023 14:00,0.00:05:00
2023,9,14,14,5,16,89,438,14/09/2023 14:05,0.00:05:00
2023,9,14,14,10,16,128,448,14/09/2023 14:10,0.00:05:00
2023,9,14,14,15,16,0,364,14/09/2023 14:15,0.00:05:00
2023,9,14,14,20,16,66,411,14/09/2023 14:20,0.00:05:00
2023,9,14,14,25,16,103,419,14/09/2023 14:25,0.00:05:00
2023,9,14,14,30,16,489,535,14/09/2023 14:30,0.00:05:00
2023,9,14,14,35,16,515,533,14/09/2023 14:35,0.00:05:00
2023,9,14,14,40,16,542,531,14/09/2023 14:40,0.00:05:00
2023,9,14,14,45,16,480,505,14/09/2023 14:45,0.00:05:00
2023,9,14,14,50,16,420,480,14/09/2023 14:50,0.00:05:00
2023,9,14,14,55,15,390,462,14/09/2023 14:55,0.00:05:00
2023,9,14,15,0,15,359,444,14/09/2023 15:00,0.00:05:00
